time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025011,441.0,33.1,715.8,92.0,2720.9,202.1,443.8,718.5,2736.6,156.4,65.3,17.2
0.027011,444.0,31.8,725.4,88.4,2726.1,207.1,444.8,723.6,2738,156.5,65.5,17.8
0.029011,446.8,30.9,736.3,85.9,2734.1,219.7,446.3,731.7,2739.7,156.5,65.7,19.1
0.031011,449.6,30.4,747.8,84.0,2746.0,240.6,448.3,742.3,2741.3,156.6,65.9,20.7
0.033011,452.2,30.0,758.9,81.6,2757.1,265.1,450.7,754.7,2742,156.6,66,22.2
0.035011,454.5,29.5,769.9,78.6,2763.8,285.0,453.2,768.1,2741,156.6,66.1,22.9
0.037011,456.5,29.0,780.6,75.9,2762.2,291.9,455.7,782,2737.8,156.6,66.2,23
0.039011,458.2,28.2,789.9,73.6,2744.2,275.4,458,795.8,2731.9,156.7,66.3,22.5
0.041011,459.7,27.5,798.7,72.8,2713.1,232.8,460.1,809.2,2723.4,156.7,66.4,21.8
0.043011,461.3,27.1,809.9,74.5,2687.2,182.3,461.8,822,2712.5,156.7,66.4,21
0.045011,462.7,26.8,824.0,77.7,2675.5,145.9,463,834.4,2699.8,156.7,66.5,20.3
0.047011,463.5,26.0,840.8,81.0,2673.3,125.8,463.6,846.5,2686.2,156.6,66.4,19.7
0.049011,463.5,24.8,860.8,83.7,2672.4,115.2,463.8,858.8,2672.6,156.6,66.4,19
0.051011,462.9,23.2,882.5,82.4,2667.3,107.8,463.4,871.5,2660,156.6,66.3,18.3
0.053011,461.9,21.7,902.2,74.6,2658.0,97.3,462.7,885,2649.5,156.6,66.3,17.8
0.055011,460.9,21.0,918.5,64.3,2648.6,84.4,461.7,899.5,2641.8,156.5,66.2,17.6
0.057011,460.1,21.3,931.1,55.8,2642.8,75.3,460.5,915.1,2637.4,156.5,66.1,17.7
0.059011,459.6,21.9,940.3,50.7,2641.6,73.7,459.2,931.5,2636.3,156.4,66,18.2
0.061011,458.8,22.2,946.8,49.2,2644.6,82.9,457.9,948.6,2638.4,156.4,65.9,18.7
0.063011,457.6,22.2,952.7,51.8,2650.1,108.8,456.8,966,2643.1,156.3,65.8,19.3
0.065011,456.4,22.6,960.8,59.7,2654.8,155.7,455.9,983,2649.7,156.2,65.7,19.7
0.067011,455.6,23.4,974.1,73.7,2654.6,219.4,455.1,999.3,2657.5,156.1,65.6,19.9
0.069011,454.9,24.3,993.2,92.8,2649.4,283.1,454.6,1014.4,2665.6,156.1,65.6,20.1
0.071011,454.4,24.6,1017.1,111.5,2649.4,331.2,454.3,1028.3,2673.3,156,65.5,20.1
0.073011,454.2,24.2,1043.6,119.3,2665.5,368.0,454,1040.9,2680.2,155.9,65.5,20.1
0.075011,453.8,23.5,1068.4,113.0,2690.2,403.3,453.8,1052.5,2686.1,155.8,65.5,20.1
0.077011,453.3,23.0,1086.9,100.5,2707.6,436.3,453.5,1063.5,2691.1,155.7,65.5,20
0.079011,452.5,22.4,1099.0,90.2,2710.7,458.7,453.1,1074.5,2695.6,155.6,65.5,19.7
0.081011,451.6,22.0,1106.9,85.8,2705.3,463.7,452.5,1086,2700,155.5,65.4,19.5
0.083011,450.5,21.8,1112.6,89.0,2702.3,454.0,451.6,1098.8,2705,155.5,65.4,19.3
0.085011,449.3,22.1,1117.1,101.3,2709.8,443.3,450.4,1113.2,2711.2,155.4,65.4,19.3
0.087011,448.3,22.9,1120.9,127.4,2726.1,434.1,448.9,1129.5,2718.8,155.3,65.3,19.5
0.089011,447.0,24.2,1124.2,174.2,2738.4,412.0,447.2,1147.5,2728.1,155.2,65.2,20
0.091011,445.7,25.8,1130.9,243.3,2742.8,374.8,445.3,1166.9,2739,155.1,65.1,20.4
0.093011,444.7,27.7,1156.7,307.2,2744.8,323.0,443.2,1187,2751,155,65,20.8
0.095011,444.0,29.8,1203.6,315.2,2744.9,268.3,441.2,1206.8,2763.5,154.9,64.9,20.8
0.097011,442.8,32.1,1237.9,289.2,2748.8,243.2,439.3,1225.2,2775.5,154.8,64.8,20.5
0.099011,440.4,34.6,1252.6,289.5,2764.3,258.4,437.7,1241.1,2786.2,154.7,64.6,19.9
0.101011,437.4,37.5,1259.5,323.3,2789.8,299.2,436.5,1253.3,2794.6,154.7,64.4,19.2
0.103011,433.7,40.8,1266.2,364.4,2816.4,337.7,435.7,1261,2800,154.6,64.1,18.3
0.105011,429.2,44.1,1275.9,386.4,2838.2,357.8,435.5,1263.6,2801.8,154.5,63.8,17.4
