time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,464.6,75.7,2073.2,87.8,3028.7,168.5,479.6,2075.4,3033.1,127.6,58.7,3.6
0.028000,474.1,86.9,2071.3,88.0,3029.9,179.0,480.2,2075.5,3033.5,127.4,58.5,4.6
0.030000,481.3,90.5,2071.7,87.5,3033.9,187.8,481.2,2075.6,3034.1,127.3,58.4,5.8
0.032000,486.9,89.2,2073.8,91.2,3043.7,192.7,482.5,2076,3035,127.1,58.4,7
0.034000,491.3,88.0,2076.4,99.0,3053.5,195.3,484,2076.5,3036,126.9,58.4,8.1
0.036000,492.7,82.8,2078.0,102.4,3054.0,201.3,485.7,2077.4,3037.4,126.8,58.6,9.1
0.038000,492.0,72.1,2079.3,100.1,3044.3,215.8,487.4,2078.6,3038.9,126.6,58.7,10
0.040000,492.0,64.1,2081.2,98.4,3029.9,237.2,489.1,2080.1,3040.5,126.4,58.9,10.8
0.042000,493.5,62.9,2084.8,97.9,3020.0,254.2,490.7,2082.1,3042.4,126.2,59.1,11.6
0.044000,494.1,63.3,2088.7,93.8,3021.7,257.2,492,2084.5,3044.3,126.1,59.2,12.5
0.046000,493.1,61.0,2092.8,86.4,3031.5,247.6,493.1,2087.2,3046.3,125.9,59.3,13.4
0.048000,492.4,59.8,2096.6,81.5,3043.7,235.2,493.8,2090.2,3048.4,125.7,59.4,14.6
0.050000,492.9,61.9,2099.8,79.8,3055.2,224.5,494.2,2093.5,3050.5,125.5,59.5,15.7
0.052000,492.6,62.8,2101.5,77.3,3060.9,215.6,494.2,2096.8,3052.5,125.4,59.6,16.8
0.054000,490.9,59.4,2102.3,73.8,3062.9,209.8,493.8,2100,3054.4,125.2,59.6,17.8
0.056000,489.6,56.1,2102.4,73.4,3064.8,209.8,493,2103.1,3056.2,125.1,59.7,18.4
0.058000,489.5,55.9,2101.5,76.2,3065.3,214.1,492,2105.9,3057.9,124.9,59.7,18.8
0.060000,489.1,56.2,2100.8,75.6,3062.3,212.0,490.7,2108.2,3059.3,124.8,59.7,19
0.062000,487.5,54.8,2102.2,70.5,3061.0,199.2,489.2,2110,3060.6,124.6,59.7,19.1
0.064000,486.3,54.6,2104.3,67.2,3064.7,188.5,487.6,2111.3,3061.6,124.5,59.7,19.2
0.066000,486.4,58.1,2105.6,67.5,3069.1,187.7,485.9,2112.1,3062.5,124.4,59.6,19.2
