time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,307.8,60.9,1503.9,266.2,2541.8,128.8,323.2,1527.4,2514.6,156.9,66.7,13.9
0.027000,312.5,64.3,1506.4,265.6,2550.9,128.5,324.1,1528.3,2517,157.5,67.4,14.8
0.029000,317.1,63.3,1514.2,251.8,2554.6,128.7,325.7,1529.7,2521,158.1,68,15.4
0.031000,321.2,59.9,1525.0,230.6,2555.8,136.8,327.9,1531.6,2526.6,158.7,68.5,15.6
0.033000,325.7,56.9,1535.5,207.9,2559.1,159.3,330.6,1534.1,2533.5,159.4,68.9,15.7
0.035000,331.2,55.1,1543.3,190.4,2566.7,192.8,334,1537.1,2541.7,160.1,69.3,15.7
0.037000,336.9,54.4,1548.6,178.7,2574.6,212.1,337.8,1540.6,2551,160.8,69.7,15.6
0.039000,342.7,54.5,1552.8,171.2,2577.1,196.5,342.1,1544.5,2561.3,161.6,69.9,15.2
0.041000,348.8,55.1,1559.0,165.6,2577.6,167.7,346.9,1548.9,2572.3,162.5,70.1,14.7
0.043000,354.5,56.1,1568.0,163.2,2580.6,148.9,352,1553.7,2583.9,163.3,70.3,14.3
0.045000,360.1,57.7,1579.4,165.8,2587.0,142.3,357.5,1558.9,2595.9,164.2,70.5,14.1
0.047000,366.2,59.8,1589.2,172.5,2594.6,144.6,363.2,1564.4,2608.1,165.2,70.6,14.1
0.049000,373.1,61.6,1595.1,181.3,2601.6,153.3,369.2,1570.3,2620.2,166.1,70.7,14.2
0.051000,380.2,63.6,1598.7,191.8,2610.0,172.1,375.3,1576.4,2631.9,167.1,70.8,14.4
0.053000,387.2,65.7,1601.7,199.9,2621.7,203.2,381.6,1582.7,2643.2,168.2,70.8,14.7
0.055000,394.4,67.9,1604.1,200.8,2635.0,242.1,387.9,1589.3,2653.8,169.2,70.9,15
0.057000,401.1,70.2,1605.4,194.2,2642.1,270.3,394.1,1596.1,2663.4,170.3,71,15.3
0.059000,407.6,71.6,1606.0,182.8,2641.2,279.2,400.3,1603,2672,171.4,71,15.8
0.061000,413.7,71.3,1606.1,169.8,2637.4,274.8,406.4,1610,2679.4,172.5,71.1,16.2
0.063000,419.3,69.7,1606.6,158.1,2634.2,265.0,412.3,1617.2,2685.4,173.6,71.1,16.6
0.065000,424.4,67.9,1608.3,148.7,2633.6,256.8,417.9,1624.4,2689.9,174.8,71.2,16.7
0.067000,429.3,66.2,1611.9,140.2,2637.1,254.5,423.3,1631.7,2692.9,175.9,71.2,16.6
0.069000,434.0,65.2,1617.4,132.0,2645.0,259.1,428.4,1639.1,2694.3,177.1,71.3,16.4
0.071000,438.3,64.5,1624.6,122.5,2655.0,266.6,433.1,1646.5,2694,178.3,71.3,16
0.073000,442.1,63.8,1632.4,110.8,2663.9,272.9,437.4,1654,2692.1,179.4,71.4,15.6
0.075000,445.5,63.2,1640.2,98.3,2669.7,276.7,441.3,1661.5,2688.5,180.6,71.4,15.2
0.077000,448.3,62.4,1647.5,86.9,2671.5,278.3,444.8,1669,2683.5,181.8,71.5,14.9
0.079000,450.6,61.3,1654.9,77.1,2669.6,277.0,447.8,1676.6,2676.9,183,71.5,14.6
0.081000,452.1,60.4,1662.5,69.8,2666.2,273.2,450.4,1684.2,2669,184.2,71.5,14.3
0.083000,452.6,59.8,1670.5,64.8,2664.0,269.1,452.5,1691.8,2659.9,185.5,71.6,14
0.085000,452.4,59.4,1679.4,61.7,2663.7,266.7,454.2,1699.4,2649.7,186.7,71.6,13.9
0.087000,451.9,59.1,1689.2,60.5,2664.7,267.5,455.4,1707.1,2638.5,187.9,71.7,14
0.089000,451.4,58.8,1699.6,61.0,2666.9,274.0,456.2,1714.8,2626.7,189.1,71.7,14.1
0.091000,450.9,58.4,1711.0,63.7,2670.3,289.9,456.6,1722.5,2614.3,190.3,71.7,14.4
0.093000,450.3,58.0,1722.7,69.1,2673.2,317.5,456.6,1730.2,2601.6,191.5,71.8,14.6
0.095000,449.3,57.6,1734.7,78.4,2673.4,359.1,456.3,1737.9,2588.8,192.8,71.8,14.9
0.097000,447.9,57.1,1747.3,92.5,2668.0,413.1,455.6,1745.6,2576,194,71.9,15.2
0.099000,446.3,56.1,1761.1,112.1,2654.4,466.5,454.7,1753.3,2563.5,195.2,71.9,15.6
0.101000,444.7,54.7,1775.5,135.3,2634.4,500.5,453.5,1760.9,2551.4,196.4,72,16
0.103000,443.2,53.0,1791.8,162.0,2612.3,513.8,452.1,1768.5,2540,197.6,72.1,16.4
0.105000,442.0,51.3,1808.6,188.7,2592.6,516.2,450.5,1775.9,2529.3,198.8,72.1,16.7
0.107000,440.9,49.6,1824.3,215.7,2571.3,518.8,448.8,1783.2,2519.6,200,72.2,16.9
0.109000,439.9,48.1,1839.1,247.4,2546.8,523.3,447.1,1790.3,2510.9,201.2,72.3,17
0.111000,439.3,46.9,1855.5,288.0,2522.5,533.0,445.3,1797.2,2503.3,202.4,72.5,17.1
0.113000,438.9,46.0,1877.8,347.0,2493.3,559.0,443.6,1803.8,2497,203.5,72.6,17.2
0.115000,438.7,44.8,1903.5,431.4,2446.5,594.6,441.9,1810,2491.9,204.7,72.7,17.4
0.117000,438.5,43.3,1923.3,555.4,2380.5,581.8,440.3,1815.9,2488.1,205.8,72.9,17.5
0.119000,438.5,41.7,1915.4,711.8,2338.5,485.0,438.9,1821.2,2485.6,206.9,73.1,17.7
0.121000,438.6,40.1,1877.8,829.8,2339.7,382.8,437.6,1826.1,2484.2,208.1,73.2,17.9
0.123000,438.8,38.2,1835.0,870.6,2357.1,315.5,436.5,1830.3,2484.1,209.1,73.4,18
0.125000,439.1,35.7,1794.4,826.2,2379.6,272.0,435.7,1833.9,2485,210.2,73.6,18.2
0.127000,439.5,32.8,1766.9,719.8,2403.3,247.5,435.1,1836.7,2486.8,211.3,73.8,18.4
