time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,683.0,875.1,2259.3,196.0,3161.7,413.5,747.3,2234.7,3143.5,0,30.3,-200
0.028000,570.9,729.8,2238.4,256.3,3154.2,400.0,724.6,2234.9,3143,0,32.2,-200
0.030000,537.2,458.5,2220.8,338.0,3146.5,301.8,689.6,2234.9,3142.3,0,34.4,-200
0.032000,569.1,365.7,2236.0,376.6,3142.4,216.1,646,2234.4,3141.4,0,36.3,-200
0.034000,625.3,313.3,2244.5,377.5,3138.3,175.8,599,2232.8,3140.4,0,38,-200
0.036000,659.1,257.6,2233.5,389.1,3131.6,166.0,553.9,2229.7,3139.2,0,39.2,-200
0.038000,672.1,223.8,2213.7,409.3,3126.0,175.3,516.1,2224.5,3138,0,39.9,-200
0.040000,676.9,199.8,2192.2,426.0,3126.2,196.3,490.9,2216.9,3136.7,0,40.3,-200
0.042000,677.3,180.8,2175.6,426.7,3130.8,221.7,482.2,2206.5,3135.1,0,40.1,-200
0.044000,674.7,164.6,2166.7,409.6,3130.3,249.7,492.7,2193.2,3133.2,0,39.5,-200
0.046000,667.5,156.0,2173.3,378.1,3117.2,275.7,523.6,2177.2,3130.7,0,38.4,-200
0.048000,650.9,168.5,2190.8,346.3,3100.4,300.5,574.3,2158.8,3127.5,0,36.9,-200
0.050000,607.6,199.2,2190.0,331.4,3095.3,343.6,642.5,2138.4,3123.4,0,35,-200
0.052000,560.9,192.9,2144.9,324.4,3106.6,376.3,724.4,2116.7,3118.2,0,32.8,-200
0.054000,542.4,212.4,2086.7,266.6,3123.3,342.2,815.3,2094.5,3111.8,0,30.4,-200
0.056000,539.9,325.6,2049.4,213.5,3142.3,283.6,909.4,2072.5,3104.2,0,28.3,-200
0.058000,544.2,595.3,2030.2,199.7,3152.9,277.4,1000.8,2051.5,3095.6,0,26.9,-200
0.060000,521.5,1202.3,2027.2,229.4,3156.8,342.3,1083.9,2032.2,3086.1,0,28.2,-200
0.062000,1300.9,2947.1,2031.5,314.0,3136.9,467.0,1153.6,2015.3,3076.1,0,29.4,-200
0.064000,1705.1,2007.6,2018.0,455.2,3055.1,552.3,1205.9,2001,3066,0,29.5,-200
0.066000,1749.1,1501.3,1985.7,613.0,2988.9,452.0,1238.1,1989.6,3056.4,0,31,-200.9
0.068000,1717.2,1166.9,1983.6,743.2,2983.5,347.2,1249.1,1981.2,3047.9,0,33,-206.4
0.070000,1693.6,1130.1,1967.5,780.4,2995.9,301.0,1239.1,1975.6,3040.9,0,35.4,-212.7
0.072000,1489.0,1602.9,1943.1,603.4,3008.4,288.6,1209.9,1972.3,3036,0,38.1,-215
0.074000,692.7,1268.2,1955.1,449.0,3019.8,282.9,1164.2,1971,3033.4,0,41,-208.2
0.076000,752.5,564.0,1968.0,344.6,3030.1,294.4,1106,1971.2,3033.4,0,43.7,-187
0.078000,781.5,399.1,1970.6,277.4,3020.3,347.2,1039.5,1972.2,3036,0,46.1,-147.4
0.080000,777.7,348.8,1978.9,259.6,3036.5,408.8,969.3,1973.5,3041.1,0,48.2,-98
0.082000,764.8,329.8,1993.0,256.3,3088.0,399.9,899.8,1974.7,3048.3,0,49.9,-48.7
0.084000,757.8,317.3,2002.2,247.1,3114.2,351.3,835.1,1975.3,3057.2,0,51.2,-9.4
0.086000,759.2,312.1,2000.0,234.0,3120.3,328.6,778.4,1975.1,3067.3,0,52.3,11.5
0.088000,768.1,318.7,1983.3,223.9,3114.4,338.6,732.1,1973.8,3077.8,0,53.3,17.5
0.090000,779.3,328.6,1961.2,215.0,3101.9,355.5,697.6,1971.6,3088.2,0,54.1,14.4
0.092000,783.2,330.1,1949.4,205.3,3094.1,354.7,675.5,1968.3,3097.8,0,54.8,7.3
0.094000,777.4,326.4,1949.0,198.1,3093.4,340.7,665.5,1964.3,3106.3,0,55.5,1.2
0.096000,763.3,323.2,1951.7,198.4,3092.7,321.2,666.2,1959.6,3113.3,0,56.2,0.3
0.098000,746.9,316.3,1949.5,219.7,3088.0,306.4,676,1954.6,3118.5,0,57,0.8
0.100000,740.9,300.2,1939.6,259.2,3079.6,301.7,692.7,1949.4,3122,0,57.9,1.5
0.102000,746.9,278.7,1934.7,276.5,3075.0,304.1,713.7,1944.4,3124,0,58.7,2.4
0.104000,755.2,258.8,1940.9,271.5,3079.8,311.9,736.7,1939.8,3124.8,0,59.4,2.9
0.106000,760.0,242.3,1950.1,269.3,3096.2,327.1,759.3,1935.8,3124.6,0,60.1,3
0.108000,756.2,233.1,1952.2,275.0,3121.4,344.4,779.2,1932.5,3124,0,60.8,2.6
0.110000,745.1,228.1,1942.3,271.4,3148.1,370.8,794.8,1930,3123.2,0,61.3,2
0.112000,734.4,224.2,1925.6,244.5,3172.7,401.1,804.7,1928.5,3122.5,0,61.8,1.4
0.114000,727.8,223.0,1913.0,211.6,3181.6,401.2,808.1,1928,3122.3,0,62.3,1.2
