time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,824.0,226.8,2192.4,398.9,3344.5,397.6,863.4,2227.8,3359.5,199.5,53.1,6.7
0.028000,832.7,228.5,2201.8,403.7,3336.8,472.9,864.8,2224.9,3354.7,199,53.1,7.9
0.030000,851.8,230.5,2214.5,429.6,3338.9,572.8,867,2220.3,3346.8,198.5,53,9.3
0.032000,872.2,227.9,2226.2,459.9,3331.9,620.6,870.1,2214,3336.3,197.9,53,10.6
0.034000,887.6,223.7,2224.4,466.9,3314.9,581.3,873.9,2206.4,3323.6,197.3,52.9,11.8
0.036000,897.6,223.6,2212.6,455.9,3305.0,523.5,878.4,2197.7,3309.1,196.7,52.9,12.7
0.038000,904.3,230.0,2202.2,455.0,3301.8,492.5,883.3,2188.2,3293.4,196.2,52.9,13.3
0.040000,908.2,242.3,2198.5,472.1,3297.9,491.8,888.7,2178.3,3277.1,195.6,52.9,13.8
0.042000,909.7,253.2,2194.1,484.3,3285.8,512.9,894.3,2168.3,3260.8,195,53,14.2
0.044000,910.4,253.3,2177.1,462.6,3266.5,540.9,900,2158.6,3245,194.3,53,14.6
0.046000,912.9,241.8,2150.6,403.8,3246.1,542.6,905.7,2149.4,3230.3,193.7,53.1,15
0.048000,918.1,223.1,2126.0,331.3,3221.6,493.0,911.1,2141,3217.1,193.1,53.1,15.5
0.050000,924.1,204.4,2111.1,271.8,3195.0,412.5,916.1,2133.6,3205.8,192.6,53.2,15.9
0.052000,928.2,193.7,2106.7,238.2,3179.0,348.4,920.5,2127.5,3196.4,192,53.2,16.4
0.054000,928.9,192.8,2107.9,229.5,3178.6,319.9,924.3,2122.7,3189.3,191.4,53.3,16.8
0.056000,926.7,195.6,2109.3,235.9,3187.3,313.5,927.3,2119.2,3184.2,190.8,53.4,17.4
0.058000,923.2,196.4,2109.1,245.6,3196.3,311.8,929.3,2117.1,3181.2,190.3,53.5,18.3
0.060000,920.5,194.0,2109.4,248.3,3198.8,307.6,930.4,2116.3,3180,189.7,53.6,19.2
0.062000,919.2,190.6,2112.8,243.1,3192.1,303.8,930.5,2116.6,3180.3,189.2,53.6,19.9
0.064000,918.4,189.9,2120.2,240.0,3180.3,308.9,929.5,2117.9,3181.7,188.7,53.7,20.3
0.066000,916.4,193.8,2131.0,248.8,3172.9,330.6,927.5,2119.9,3183.9,188.2,53.8,20.2
0.068000,913.6,199.2,2141.4,264.8,3173.4,358.9,924.6,2122.6,3186.5,187.7,53.8,19.3
0.070000,910.9,202.1,2146.8,274.9,3175.2,369.6,920.8,2125.6,3189,187.2,53.9,18.1
0.072000,907.9,200.8,2144.5,272.5,3173.8,355.0,916.3,2128.8,3191.1,186.7,53.9,16.8
0.074000,904.2,197.8,2138.4,265.2,3173.0,333.7,911.2,2131.9,3192.6,186.3,53.9,16
0.076000,900.3,195.8,2134.1,263.0,3177.9,319.9,905.8,2134.9,3193.2,185.8,54,15.8
0.078000,897.0,195.0,2133.4,269.0,3187.8,312.3,900.1,2137.5,3192.7,185.4,54,16.3
0.080000,895.3,194.0,2134.2,277.3,3195.4,304.7,894.4,2139.6,3191.2,184.9,54,17.2
0.082000,894.9,190.7,2133.4,280.1,3194.5,297.3,889,2141.3,3188.6,184.5,54,18.1
0.084000,894.4,185.3,2130.9,277.6,3186.8,295.1,883.9,2142.4,3185.1,184.1,54,18.8
0.086000,892.1,180.7,2129.8,274.5,3178.4,302.5,879.4,2143.1,3180.9,183.6,54,18.9
0.088000,888.0,179.2,2132.9,269.4,3174.2,315.4,875.6,2143.3,3176.1,183.2,54,18.6
0.090000,883.2,180.2,2138.3,259.9,3175.0,323.0,872.7,2143.1,3171.1,182.8,54.1,18
0.092000,879.3,180.6,2142.7,248.6,3177.4,320.5,870.6,2142.6,3166.2,182.4,54.1,17.4
0.094000,877.8,178.1,2145.3,237.8,3177.8,311.9,869.5,2141.9,3161.5,182,54.1,17
0.096000,878.2,173.6,2146.5,229.2,3175.2,303.6,869.3,2141.1,3157.4,181.6,54.1,16.8
0.098000,878.3,168.9,2146.2,224.9,3171.9,299.4,869.9,2140.1,3153.9,181.2,54.1,16.8
0.100000,876.5,165.5,2144.9,224.9,3170.2,299.1,871.3,2139.1,3151.2,180.8,54,17
0.102000,873.5,163.2,2142.8,225.6,3168.5,301.0,873.2,2138.2,3149.3,180.4,54,17.2
0.104000,871.0,160.5,2140.2,222.5,3164.8,302.3,875.5,2137.2,3148.2,180,53.9,17.3
0.106000,870.1,157.0,2137.5,215.1,3158.7,303.0,877.9,2136.1,3147.6,179.6,53.9,17.3
0.108000,870.6,153.4,2135.4,206.7,3150.8,305.0,880.3,2134.9,3147.3,179.2,53.8,17.3
0.110000,872.1,150.8,2134.5,199.9,3139.7,305.5,882.2,2133.5,3147,178.8,53.8,17.2
0.112000,874.1,149.3,2133.8,193.3,3124.5,299.0,883.4,2131.8,3146.4,178.4,53.8,17.1
0.114000,875.1,148.1,2132.2,186.6,3110.9,287.6,883.8,2129.6,3145,178,53.8,17
0.116000,873.3,147.5,2129.7,182.3,3104.2,277.4,883.1,2126.9,3142.5,177.6,53.7,17.1
0.118000,869.0,148.3,2126.1,183.4,3103.5,270.6,881,2123.5,3138.5,177.2,53.7,17.2
0.120000,864.4,151.0,2119.8,188.5,3101.7,264.0,877.5,2119.2,3132.6,176.8,53.7,17.5
0.122000,859.8,156.0,2110.2,197.4,3096.9,259.4,872.4,2114.1,3124.6,176.5,53.6,17.7
0.124000,855.1,163.2,2099.0,208.0,3091.2,256.9,865.8,2108.1,3114.3,176.1,53.6,17.7
0.126000,850.7,170.5,2089.0,213.4,3087.2,254.2,857.6,2101.2,3101.7,175.7,53.5,17.6
0.128000,846.7,176.6,2081.3,211.1,3085.0,253.9,848,2093.4,3086.7,175.4,53.4,17.2
0.130000,842.6,181.7,2075.1,205.7,3082.3,260.4,837.2,2084.8,3069.6,175,53.3,16.7
0.132000,837.5,186.3,2069.0,203.7,3076.0,273.0,825.4,2075.6,3050.7,174.7,53.2,16.1
0.134000,830.9,191.4,2062.9,208.4,3065.5,287.2,812.9,2065.9,3030.4,174.4,53.1,15.7
0.136000,824.1,198.0,2057.5,216.6,3052.7,297.3,800,2055.9,3009.2,174,52.9,15.6
0.138000,818.4,207.5,2054.2,223.1,3040.9,301.2,787,2046,2987.7,173.7,52.7,15.7
0.140000,812.5,221.5,2053.2,228.8,3030.9,308.8,774.4,2036.4,2966.6,173.4,52.5,15.8
0.142000,803.3,240.1,2052.8,236.9,3019.2,331.1,762.5,2027.3,2946.5,173.2,52.3,16.1
0.144000,788.0,260.2,2049.7,247.4,2999.2,370.1,751.8,2019,2928.2,172.9,52.1,16.3
0.146000,765.1,277.6,2040.8,259.3,2963.5,418.3,742.4,2011.9,2912.2,172.7,51.9,16.4
0.148000,736.6,288.3,2024.0,270.1,2909.7,459.7,734.8,2006.1,2899.1,172.4,51.6,16.8
0.150000,706.2,291.3,2000.2,278.0,2847.2,482.8,729.2,2001.8,2889.3,172.2,51.4,17.2
0.152000,673.6,287.8,1970.9,286.3,2784.1,495.0,725.7,1999.1,2883.4,172,51,17.3
0.154000,638.7,275.7,1936.9,294.4,2722.2,494.0,724.6,1998.2,2881.4,171.8,50.6,17
