time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,476.5,241.6,1597.8,46.9,2725.4,429.3,419.2,1549.5,2850.5,314.3,54.3,5.5
0.028011,444.0,105.1,1584.6,52.7,2827.9,398.0,418.9,1542,2851.4,311.5,56.7,5
0.030011,418.0,59.8,1553.3,73.9,2911.9,354.3,418.4,1530.2,2852.8,308.6,58.9,4.2
0.032011,400.6,52.3,1500.3,106.8,2935.0,344.7,418,1514.8,2854.5,305.5,60.8,3.3
0.034011,390.8,61.6,1451.6,134.1,2916.2,360.3,417.9,1496.8,2856.2,302.3,62.3,2.5
0.036011,387.7,80.0,1427.9,143.0,2880.2,363.7,418.5,1477.5,2857.6,299,63.4,2
0.038011,389.9,106.3,1421.1,140.0,2850.9,350.3,419.9,1458,2858.4,295.5,64.1,1.5
0.040011,397.8,140.8,1419.2,135.2,2836.4,336.4,422.4,1439.6,2858.6,291.9,64.4,1.1
0.042011,412.2,179.7,1416.3,133.6,2832.1,329.8,426,1423.3,2857.9,288.3,64.6,0.8
0.044011,432.7,212.6,1411.8,134.9,2834.2,328.4,430.8,1409.8,2856.4,284.6,64.5,0.8
0.046011,451.2,221.7,1408.6,134.7,2839.9,325.9,436.6,1399.7,2854.1,280.8,64.4,1.1
0.048011,463.0,203.0,1407.6,129.0,2845.1,318.8,443.3,1393.1,2851.2,277.1,64.3,1.9
0.050011,469.7,169.9,1407.1,120.8,2847.3,305.1,450.5,1389.8,2848,273.3,64.3,2.9
0.052011,474.9,143.1,1405.4,117.1,2849.6,276.3,457.8,1389.6,2845,269.6,64.3,4
0.054011,478.6,130.0,1402.3,119.0,2852.3,244.4,464.7,1391.6,2842.3,265.9,64.4,5
0.056011,479.7,118.0,1399.2,116.9,2849.5,224.3,470.8,1395.2,2840.6,262.3,64.6,5.7
0.058011,478.3,102.5,1400.4,107.2,2843.4,213.0,475.6,1399.2,2839.9,258.8,64.8,6.3
0.060011,475.6,87.9,1406.2,95.2,2840.1,202.9,478.8,1402.9,2840.7,255.3,65,6.8
0.062011,472.4,76.7,1411.3,84.3,2840.4,192.8,480.2,1405.5,2843,252,65.2,7.2
0.064011,469.4,69.2,1411.5,76.4,2845.2,187.1,479.6,1406.2,2846.8,248.8,65.3,7.7
0.066011,466.2,63.4,1406.3,70.2,2854.9,187.0,477.1,1404.6,2851.8,245.7,65.5,8.3
0.068011,462.4,58.6,1397.4,64.9,2867.1,187.9,472.8,1400.6,2857.8,242.7,65.6,9
0.070011,458.4,54.6,1387.1,60.8,2875.2,183.9,467,1394.2,2864.4,239.8,65.7,9.7
0.072011,454.1,51.4,1376.5,58.1,2875.7,173.4,460.2,1385.8,2870.9,237.1,65.8,10.4
0.074011,449.7,49.1,1366.7,57.7,2872.0,162.1,452.8,1375.9,2876.8,234.6,65.8,11.2
0.076011,445.0,47.4,1356.2,60.0,2868.8,154.4,445.4,1365.2,2881.6,232.1,65.7,12.1
