time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,743.5,251.2,1209.4,145.2,3194.9,199.2,750.8,1216.8,3151.8,210.4,67.6,17.6
0.028011,753.8,257.3,1226.2,151.7,3177.6,200.2,755.7,1225.8,3152.5,210.5,67.6,18.2
0.030011,761.8,263.4,1239.9,164.8,3159.8,217.8,763.6,1240.4,3153.4,210.7,67.6,18.6
0.032011,770.8,267.8,1253.9,185.7,3145.5,235.9,774.1,1260.1,3154.2,210.9,67.7,18.8
0.034011,786.5,269.1,1276.2,214.6,3137.3,233.2,786.4,1284.1,3154.5,211.1,67.7,19
0.036011,806.3,262.5,1310.6,237.9,3132.8,207.3,800,1311.6,3153.8,211.3,67.7,19.2
0.038011,824.0,249.0,1352.7,240.1,3127.6,169.1,814.1,1341.6,3151.7,211.6,67.8,19.5
0.040011,836.2,236.6,1390.8,224.6,3122.3,130.3,827.9,1373.2,3148,211.8,67.8,19.6
0.042011,844.1,228.8,1421.6,205.7,3119.3,100.1,840.5,1405.5,3142.4,212.1,67.9,19.7
0.044011,850.1,224.0,1448.2,189.1,3118.5,80.2,851.4,1437.7,3134.8,212.5,67.9,19.6
0.046011,855.5,220.5,1471.2,176.2,3118.9,69.4,860,1469.2,3125.4,212.8,68,19.4
0.048011,860.9,217.4,1493.0,165.9,3119.6,64.8,865.7,1499.5,3114.5,213.1,68.1,18.9
0.050011,865.4,214.2,1514.2,158.8,3120.3,65.8,868.3,1528.2,3102.5,213.5,68.1,18.3
0.052011,867.6,210.7,1537.3,155.7,3119.3,74.6,867.7,1555.3,3090,213.9,68.1,17.7
0.054011,865.6,207.6,1562.8,157.3,3112.4,92.8,863.9,1580.7,3077.6,214.4,68.1,17.2
0.056011,858.1,205.3,1592.1,163.5,3093.3,119.9,857.1,1604.7,3066.2,214.8,68.1,17
0.058011,845.4,202.0,1623.4,171.2,3064.2,145.5,847.7,1627.7,3056.1,215.3,68.1,17
0.060011,831.2,195.5,1654.8,174.6,3039.9,157.7,836.1,1650,3048.1,215.8,68.1,17.1
0.062011,818.1,187.2,1685.7,171.3,3029.6,160.4,822.7,1672.1,3042.6,216.3,68.1,17.3
0.064011,806.5,180.7,1712.0,164.7,3029.5,163.8,808.2,1694.5,3039.6,216.9,68.1,17.4
0.066011,794.2,176.5,1735.0,158.8,3032.2,170.2,793.2,1717.6,3039.3,217.5,68.1,17.3
0.068011,780.4,173.4,1754.7,157.3,3034.5,174.0,778.1,1741.7,3041.4,218.1,68.1,17.1
0.070011,766.1,170.3,1772.1,163.8,3036.5,172.3,763.5,1767.2,3045.6,218.7,68.1,16.9
0.072011,752.1,166.5,1790.3,181.8,3039.8,171.9,749.6,1794.2,3051.3,219.3,68.2,16.6
0.074011,740.5,162.3,1811.3,209.2,3046.1,182.0,736.8,1822.7,3057.9,220,68.2,16.4
0.076011,730.8,157.5,1839.6,238.1,3056.3,204.3,725.1,1852.9,3064.7,220.6,68.2,16.3
0.078011,721.4,150.9,1876.1,255.3,3069.0,233.7,714.6,1884.4,3071.2,221.3,68.2,16.2
0.080011,709.7,142.3,1917.7,257.4,3081.7,264.6,705.1,1917.3,3076.7,222.1,68.1,16.1
0.082011,696.3,133.7,1955.1,254.0,3090.4,289.5,696.5,1951.2,3080.9,222.8,68.1,16
0.084011,682.9,126.2,1988.4,253.6,3094.3,303.8,688.5,1986,3083.6,223.5,68,16
0.086011,671.2,120.6,2017.8,258.2,3094.2,300.8,680.6,2021.2,3084.8,224.3,67.9,16
0.088011,661.7,117.9,2044.6,268.5,3092.5,280.0,672.5,2056.8,3084.6,225.1,67.8,16
0.090011,653.8,118.8,2074.2,284.7,3089.5,249.1,663.8,2092.5,3083.5,225.9,67.6,16
