time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025011,481.0,70.6,1088.0,33.8,2762.1,362.6,486,1094.5,2721.3,119,67.1,18.2
0.027011,481.4,72.0,1090.7,33.6,2751.3,394.2,485.5,1094.4,2716.8,118.8,67.1,19
0.029011,482.7,70.4,1092.0,31.9,2738.2,397.7,484.7,1094.3,2709.6,118.6,67.1,19.9
0.031011,482.8,72.0,1093.0,31.5,2721.0,420.6,483.6,1094.1,2699.7,118.4,67,20.8
0.033011,481.3,78.3,1094.3,34.0,2685.7,484.2,482.2,1093.8,2687.5,118.2,67,21.3
0.035011,480.6,81.9,1095.2,35.9,2646.3,507.7,480.8,1093.4,2673.4,117.9,67,21.3
0.037011,481.1,80.0,1095.3,35.0,2625.1,482.0,479.2,1092.9,2657.7,117.7,67,20.7
0.039011,480.6,79.0,1094.8,33.8,2604.4,446.9,477.7,1092.3,2640.8,117.4,67,19.6
0.041011,478.3,83.8,1094.0,35.7,2576.9,421.8,476.1,1091.4,2623.3,117,66.9,18.2
0.043011,477.0,90.6,1093.2,39.0,2563.7,393.6,474.7,1090.4,2605.5,116.6,66.9,16.8
0.045011,477.8,94.8,1092.6,40.6,2569.9,353.2,473.4,1089,2587.9,116.2,66.9,15.6
0.047011,478.0,98.8,1091.6,41.1,2573.1,318.8,472.2,1087.4,2570.7,115.8,66.8,14.7
0.049011,475.7,107.1,1089.3,44.3,2559.9,310.9,471.1,1085.4,2554.4,115.3,66.8,13.9
0.051011,472.3,113.9,1085.5,48.8,2538.9,318.8,470.1,1083,2539.1,114.8,66.7,13.2
0.053011,470.5,111.5,1081.3,49.6,2526.9,321.4,469,1080.2,2525.1,114.2,66.7,12.5
0.055011,468.9,105.5,1077.3,47.1,2523.9,320.1,467.8,1076.8,2512.4,113.7,66.6,11.8
0.057011,465.7,106.3,1072.4,47.6,2519.6,324.4,466.5,1073,2501.1,113,66.6,11.3
0.059011,461.7,113.4,1066.1,52.9,2509.3,327.0,464.9,1068.6,2491.1,112.4,66.5,10.9
0.061011,459.1,113.6,1059.6,56.4,2499.7,314.6,463,1063.7,2482.3,111.7,66.5,10.5
0.063011,457.1,105.2,1054.1,54.6,2493.1,292.5,460.7,1058.3,2474.6,110.9,66.4,10
0.065011,453.7,99.5,1048.3,53.7,2484.1,270.5,458,1052.4,2467.7,110.2,66.4,9.6
0.067011,449.2,103.9,1040.7,60.9,2472.2,252.2,454.7,1046.2,2461.4,109.4,66.4,9
