time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,331.0,122.5,2415.1,161.6,2922.5,200.7,327.2,2409.3,2927.4,165.9,66.7,6.8
0.027000,329.2,110.7,2415.3,151.4,2922.0,179.8,327.1,2411.4,2928.5,165.7,67.2,7.6
0.029000,326.2,96.3,2415.4,143.6,2923.7,168.1,327.1,2414.8,2930.1,165.4,67.5,8.4
0.031000,323.4,80.9,2417.1,139.7,2928.4,168.5,326.9,2419.4,2932.4,165.1,67.7,9.3
0.033000,322.4,68.6,2422.1,140.9,2935.5,181.8,326.8,2425.1,2935.1,164.9,67.7,10.1
0.035000,323.8,61.6,2430.7,146.5,2942.7,199.7,326.6,2431.7,2938.2,164.6,67.7,10.7
0.037000,326.3,58.9,2440.0,154.0,2948.3,205.6,326.4,2439.1,2941.6,164.2,67.7,11.2
0.039000,327.7,57.4,2447.0,159.3,2952.4,198.0,326.2,2447,2945.1,163.9,67.7,11.6
0.041000,327.5,55.4,2453.1,162.0,2956.2,187.3,325.9,2455.2,2948.6,163.5,67.7,11.9
0.043000,326.4,53.3,2460.3,163.0,2959.6,181.3,325.6,2463.4,2952.1,163.2,67.7,12.2
0.045000,325.4,52.0,2468.8,161.4,2962.5,180.8,325.2,2471.6,2955.2,162.8,67.7,12.7
0.047000,325.0,51.6,2476.2,155.4,2964.6,181.5,324.9,2479.5,2958.1,162.4,67.7,13.3
0.049000,325.1,51.6,2482.3,146.1,2964.6,178.1,324.5,2486.8,2960.6,161.9,67.7,14.2
0.051000,325.1,51.9,2488.9,136.9,2962.0,168.7,324,2493.5,2962.7,161.4,67.8,15.1
0.053000,324.8,52.4,2497.3,130.1,2958.8,156.5,323.5,2499.3,2964.4,161,67.8,15.7
0.055000,324.2,53.6,2506.6,125.8,2957.0,146.3,323,2504.3,2965.6,160.4,67.9,15.8
0.057000,323.3,55.6,2514.4,122.7,2956.4,140.8,322.4,2508.2,2966.4,159.9,67.9,15.4
0.059000,322.3,58.2,2518.7,119.5,2955.8,140.2,321.8,2511.1,2966.8,159.3,68,14.4
0.061000,321.3,61.5,2519.7,116.1,2955.2,144.1,321.1,2513,2967.1,158.7,68.1,13.1
0.063000,320.2,65.5,2519.1,112.1,2955.5,151.5,320.4,2513.8,2967.1,158.1,68.1,12
0.065000,319.2,69.2,2517.5,107.6,2958.3,159.9,319.6,2513.6,2967.1,157.5,68.2,11.3
0.067000,318.2,72.5,2514.3,103.4,2964.2,167.8,318.8,2512.5,2967.1,156.8,68.2,11.1
0.069000,317.1,75.7,2509.8,100.1,2971.3,173.8,317.9,2510.6,2967.3,156,68.3,11.1
0.071000,316.0,77.7,2505.3,98.2,2976.5,175.4,317,2508,2967.7,155.3,68.3,11.4
0.073000,315.0,78.9,2500.9,98.4,2978.5,171.9,316,2504.8,2968.4,154.5,68.4,11.5
0.075000,313.9,80.4,2496.3,100.4,2979.4,166.6,315,2501.1,2969.5,153.7,68.5,11.4
0.077000,312.7,82.3,2492.1,102.8,2981.7,164.6,314,2497,2970.9,152.9,68.6,11.1
0.079000,311.7,84.5,2489.2,106.4,2986.1,168.9,313,2492.6,2972.8,152,68.7,10.5
0.081000,310.7,88.9,2487.3,112.8,2990.7,176.1,311.9,2488.1,2975.1,151.1,68.8,9.8
0.083000,309.9,95.2,2484.7,120.1,2991.6,176.0,310.8,2483.4,2977.7,150.2,68.9,9.3
0.085000,309.5,101.3,2479.9,125.3,2988.1,166.2,309.8,2478.7,2980.6,149.2,69,8.8
0.087000,309.0,107.5,2472.7,127.1,2982.6,154.1,308.8,2474,2983.6,148.3,69.2,8.6
0.089000,308.4,113.3,2466.7,125.4,2977.8,148.1,307.8,2469.2,2986.6,147.3,69.3,8.4
0.091000,308.1,117.5,2463.1,123.1,2974.4,149.7,306.9,2464.4,2989.4,146.3,69.5,8.4
0.093000,307.8,121.3,2458.9,122.5,2972.3,154.8,306,2459.6,2992,145.3,69.6,8.4
0.095000,307.1,126.7,2452.9,122.9,2972.2,159.0,305.2,2454.7,2994.1,144.3,69.7,8.5
0.097000,306.5,133.3,2447.5,122.9,2975.9,162.3,304.5,2449.6,2995.6,143.2,69.8,8.9
0.099000,306.1,142.3,2443.8,122.8,2984.1,168.3,303.9,2444.4,2996.4,142.2,69.9,9.5
0.101000,305.1,158.2,2439.7,122.8,2994.7,176.7,303.4,2438.8,2996.3,141.1,70,10.1
0.103000,303.5,178.9,2434.9,121.7,3002.2,183.1,303,2432.9,2995.3,140.1,70,10.6
0.105000,302.1,195.1,2430.4,121.0,3003.6,186.6,302.8,2426.5,2993.3,139.1,70,10.8
0.107000,301.5,204.8,2426.0,123.1,3000.3,190.0,302.6,2419.5,2990.2,138,70,10.6
0.109000,301.7,214.2,2420.3,128.1,2994.4,194.3,302.6,2412,2986.1,137,70,10.1
0.111000,302.7,222.5,2412.6,131.5,2988.6,196.2,302.8,2403.9,2981,136,70,9.5
0.113000,303.7,227.1,2402.2,131.3,2982.8,195.1,303,2395.1,2975,134.9,69.9,8.9
0.115000,303.3,236.2,2388.4,130.3,2975.0,193.3,303.4,2385.7,2968.2,134,69.8,8.6
0.117000,301.9,255.8,2373.5,129.6,2965.2,189.8,303.9,2375.5,2960.9,133,69.6,8.3
0.119000,301.2,273.3,2361.1,127.0,2956.1,182.3,304.4,2364.8,2953,132,69.4,8
0.121000,301.9,273.7,2350.1,122.5,2948.1,172.8,305.1,2353.4,2944.9,131.1,69.1,7.8
0.123000,303.2,259.1,2337.2,119.1,2939.0,165.1,305.8,2341.5,2936.7,130.1,68.9,7.9
0.125000,305.5,241.2,2322.0,119.1,2927.5,160.8,306.6,2329.2,2928.7,129.2,68.6,8.4
0.127000,308.7,224.9,2307.6,119.4,2916.4,155.4,307.5,2316.5,2921,128.4,68.3,9.8
0.129000,310.5,207.9,2294.7,116.7,2908.3,146.6,308.4,2303.5,2913.8,127.5,68,11.8
0.131000,310.3,195.4,2282.2,113.5,2903.0,140.1,309.3,2290.5,2907.3,126.7,67.7,14
0.133000,310.5,190.2,2269.0,112.5,2897.8,140.5,310.2,2277.4,2901.5,125.9,67.5,15.9
0.135000,312.4,187.6,2258.2,111.5,2891.8,146.0,311.1,2264.4,2896.7,125.1,67.2,16.9
0.137000,313.6,183.4,2248.8,109.0,2886.5,152.1,311.9,2251.7,2892.8,124.3,67,16.7
0.139000,313.0,180.6,2238.7,107.7,2884.2,161.1,312.8,2239.4,2889.9,123.6,66.8,15.6
0.141000,313.2,178.8,2228.4,109.9,2884.7,174.3,313.6,2227.5,2888,122.9,66.6,14.2
0.143000,316.0,172.0,2220.2,113.3,2884.9,182.8,314.4,2216.2,2887,122.3,66.4,12.9
0.145000,318.4,161.6,2214.6,116.9,2884.9,185.2,315.1,2205.5,2886.7,121.6,66.1,12.2
0.147000,317.5,154.9,2210.0,126.0,2887.5,195.6,315.7,2195.7,2887.2,121,65.9,12.2
0.149000,314.9,154.9,2205.9,147.3,2894.3,226.3,316.3,2186.7,2888.3,120.5,65.7,12.7
0.151000,314.8,154.8,2202.4,173.5,2900.9,265.2,316.9,2178.6,2889.7,119.9,65.4,13.3
0.153000,317.3,149.3,2196.6,186.5,2901.5,280.5,317.3,2171.5,2891.4,119.4,65.1,13.8
0.155000,319.2,144.6,2184.9,188.3,2899.3,273.2,317.7,2165.4,2893.2,118.9,64.8,13.8
0.157000,318.0,148.7,2166.5,190.6,2897.3,261.3,318,2160.3,2894.8,118.5,64.4,13.2
0.159000,315.4,156.7,2145.9,196.6,2895.0,257.0,318.3,2156.4,2896.3,118.1,64,12.2
0.161000,315.5,155.9,2131.1,201.0,2891.2,263.4,318.4,2153.6,2897.4,117.7,63.5,11
0.163000,318.3,147.6,2124.2,203.9,2888.2,285.9,318.5,2151.9,2898.2,117.3,62.9,9.9
0.165000,320.4,148.2,2127.2,213.7,2899.6,345.7,318.6,2151.3,2898.4,117,62.2,9.1
