time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,443.8,735.4,916.2,368.6,2052.4,820.5,447.6,922.4,2070.3,172.4,64,19.6
0.028011,446.3,654.7,921.3,322.1,2088.4,701.1,448.5,926.4,2088.6,172.5,64,20
0.030011,451.1,559.8,933.5,274.8,2118.6,562.5,450.1,932.1,2117.5,172.5,64,20.2
0.032011,456.7,485.5,944.8,240.0,2155.0,478.8,452.7,938.2,2154.9,172.5,64,20.4
0.034011,460.7,436.2,951.4,216.3,2204.5,444.0,456.4,943.4,2198.5,172.6,64,20.6
0.036011,463.0,401.4,952.6,196.4,2264.6,424.5,460.9,946.2,2246.2,172.6,64,21.1
0.038011,464.9,390.1,947.4,184.3,2319.1,409.9,465.8,945.9,2296.7,172.6,64,21.7
0.040011,467.6,408.3,937.4,183.6,2361.8,402.6,470.2,942.1,2349.2,172.6,64.1,22.4
0.042011,470.7,444.0,926.2,188.7,2395.6,404.5,473.4,935.2,2403.4,172.6,64.1,23.1
0.044011,472.6,482.9,918.1,194.5,2430.3,423.4,474.5,926.1,2459.2,172.6,64.1,23.6
0.046011,472.4,527.1,913.4,201.0,2480.2,466.9,473.2,916.1,2516.4,172.7,64.1,23.8
0.048011,470.3,578.2,909.7,206.3,2552.0,525.1,469.5,906.6,2573.9,172.7,64.1,23.7
0.050011,466.1,612.0,906.3,204.7,2631.1,575.5,464.1,899,2630.1,172.8,64.1,23.5
0.052011,459.7,627.2,901.6,196.5,2705.6,627.0,457.9,894.3,2682.4,172.9,64.1,23.3
0.054011,452.5,652.4,895.7,188.2,2773.0,694.4,452.3,893.1,2728.2,173,64.2,23.1
0.056011,446.4,697.4,892.5,184.5,2809.8,760.2,448.2,895.2,2764.7,173.1,64.3,23
0.058011,444.1,734.3,895.7,182.6,2796.4,789.2,446.2,900.2,2790.2,173.2,64.3,23.2
0.060011,448.7,717.8,904.9,177.2,2760.1,760.9,446.3,906.9,2804,173.3,64.4,23.4
0.062011,452.6,673.2,914.0,168.4,2754.1,723.4,447.5,914.3,2807.3,173.4,64.5,23.6
0.064011,450.6,628.4,920.1,158.3,2787.6,713.7,448.4,921,2802.4,173.6,64.5,23.5
0.066011,444.2,569.5,925.0,145.0,2815.6,728.0,447.1,925.9,2792.9,173.7,64.6,23
0.068011,435.4,508.6,928.7,130.4,2799.7,724.0,441.8,928.5,2782.6,173.9,64.6,22
0.070011,424.7,477.2,929.0,119.9,2775.8,687.4,431.4,928.4,2775.1,174.1,64.6,20.6
0.072011,412.0,472.5,926.1,113.2,2767.0,664.5,415.7,925.7,2772.7,174.2,64.6,19.4
0.074011,397.9,475.6,922.0,107.7,2774.0,667.3,395.5,921.1,2776.1,174.4,64.6,18.5
0.076011,382.7,480.8,917.6,102.8,2797.0,691.2,373,915.3,2784.6,174.5,64.5,18.4
0.078011,365.5,490.8,912.8,98.9,2824.6,716.4,350.8,909.4,2795.9,174.7,64.5,19.1
0.080011,343.1,506.3,906.8,95.4,2834.6,722.5,332.1,904.4,2807.1,174.8,64.5,20.2
0.082011,317.3,517.7,900.1,92.6,2809.1,697.7,319.6,901,2815.2,174.9,64.4,21.3
0.084011,292.3,518.4,893.4,90.5,2766.9,638.9,315.2,899.8,2818.2,175,64.4,22.2
