time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,425.1,251.9,2179.8,295.1,2698.9,251.9,425.6,2177.5,2693,243.7,53.1,15.3
0.028000,423.5,249.4,2184.0,269.4,2705.0,265.9,423.8,2183.5,2702.5,244.2,53.2,15.9
0.030000,421.3,248.8,2189.9,252.6,2709.2,286.5,421.2,2191.8,2713.9,244.7,53.2,16.6
0.032000,418.6,252.5,2197.8,242.4,2714.4,311.2,418.2,2200,2722.3,245,53.2,17.5
0.034000,415.7,258.0,2205.5,239.8,2719.6,337.2,415.2,2206.3,2724.1,245.2,53.2,18.3
0.036000,412.7,260.6,2210.1,247.8,2720.0,365.9,412.2,2209.8,2717.8,245.4,53.1,18.9
0.038000,409.0,260.1,2211.6,269.2,2711.8,402.7,408.7,2210.6,2705,245.6,53.1,19.4
0.040000,404.2,259.9,2211.0,301.9,2695.3,441.9,404.4,2210,2690,245.6,53,19.9
0.042000,397.9,263.7,2210.8,339.7,2678.4,476.2,398.6,2210,2677.9,245.7,52.9,20.3
0.044000,390.1,272.1,2213.0,377.0,2670.3,505.0,391,2212.1,2673,245.7,52.8,20.5
0.046000,381.1,282.8,2217.7,411.6,2673.8,532.8,381.9,2217.5,2677.4,245.6,52.7,20.7
0.048000,371.6,293.1,2224.0,443.6,2687.1,562.6,371.7,2225.8,2690.2,245.5,52.5,20.8
0.050000,362.2,301.2,2232.9,470.2,2707.5,596.3,361.2,2235.8,2708.3,245.4,52.3,20.9
0.052000,353.2,304.9,2244.5,483.5,2729.1,629.2,351.2,2245.5,2727.9,245.2,51.9,20.7
0.054000,343.6,301.6,2255.4,475.2,2748.0,651.8,342.3,2252.9,2745.9,245,51.4,20.1
0.056000,334.2,291.5,2259.4,439.4,2765.2,649.4,334.4,2256.7,2761.6,244.7,50.8,19
0.058000,325.5,278.5,2256.6,391.7,2779.8,630.8,327.3,2256.5,2776.8,244.4,50,17.2
0.060000,317.7,266.0,2251.2,352.9,2792.0,626.1,320.1,2252.8,2794.9,244.1,49,15
0.062000,310.5,254.8,2246.8,329.4,2813.0,654.2,312.3,2247,2819.7,243.7,47.8,12.7
0.064000,303.5,237.7,2242.1,321.2,2852.2,702.0,303.6,2240.6,2853.2,243.3,46.5,11
0.066000,296.9,205.5,2235.2,330.1,2901.1,726.2,294.1,2235,2894.1,242.9,45.1,11
0.068000,289.0,157.4,2226.8,361.8,2942.2,699.8,284.7,2230.8,2937.8,242.3,43.6,16.4
0.070000,279.4,111.7,2225.5,407.7,2966.7,651.0,276.5,2228.2,2977.1,241.8,42,23.2
0.072000,270.0,80.7,2235.0,431.9,2995.4,634.8,271,2227,3004.6,241.1,40.6,25.9
0.074000,263.7,66.5,2223.7,425.5,3027.7,656.6,269,2226.6,3014.5,240.4,39,19.2
