time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,358.5,123.8,1535.4,414.9,2619.1,216.0,383.9,1530.4,2649.4,95.9,45,7.6
0.027000,377.5,99.1,1532.0,316.3,2619.1,209.8,385.5,1526.2,2646.9,96,45.4,6.5
0.029000,387.8,81.5,1529.9,237.1,2620.6,198.5,388,1519.3,2642.8,96,45.9,6.6
0.031000,393.5,72.8,1527.2,183.8,2624.4,183.3,391.5,1510,2637.4,96.1,46.3,7.4
0.033000,396.6,73.3,1521.4,166.5,2631.3,169.0,395.7,1498.6,2630.8,96.2,46.8,8.2
0.035000,402.4,78.2,1510.5,189.3,2638.3,164.3,400.5,1485.5,2623.4,96.3,47.2,8.7
0.037000,412.2,75.3,1486.8,255.1,2641.1,187.5,405.8,1471,2615.4,96.3,47.6,8.7
0.039000,421.0,63.3,1438.0,358.5,2640.4,248.3,411.4,1455.6,2607,96.4,47.9,8.4
0.041000,428.5,52.1,1384.9,407.1,2633.6,314.6,417.1,1439.8,2598.7,96.5,48,8.2
0.043000,433.6,48.6,1377.7,371.8,2615.6,319.9,422.8,1424,2590.7,96.6,48.1,8.2
0.045000,434.5,53.4,1385.5,328.9,2590.0,279.9,428.3,1408.6,2583,96.7,48.2,8.5
0.047000,435.3,57.5,1383.5,305.6,2562.7,243.8,433.4,1394,2576,96.9,48.2,9.4
0.049000,439.7,52.8,1371.5,287.1,2546.3,236.7,438.1,1380.4,2569.5,97,48.3,10.7
0.051000,445.4,44.6,1357.5,255.9,2545.0,266.3,442.2,1368.1,2563.6,97.1,48.4,12.1
0.053000,448.8,40.4,1350.4,220.8,2556.3,324.5,445.6,1357.2,2558.2,97.3,48.5,13.4
0.055000,446.8,43.4,1348.1,205.8,2589.1,387.9,448.5,1347.7,2553.1,97.4,48.6,14.4
0.057000,443.0,49.0,1349.7,211.2,2520.4,1884.9,450.6,1339.7,2548,97.6,48.7,15
0.059000,444.7,49.6,1353.6,218.9,2549.1,2102.0,452.2,1333,2542.5,97.8,48.8,15.3
0.061000,450.1,45.4,1354.8,221.3,2633.7,611.8,453.2,1327.5,2536.4,98,48.8,15.4
0.063000,454.3,41.8,1352.2,223.3,2540.1,567.3,453.7,1322.9,2529.2,98.2,48.8,15.5
0.065000,453.2,43.3,1343.7,229.9,2496.8,455.5,453.8,1319,2520.5,98.5,48.8,15.6
0.067000,446.9,47.9,1328.3,227.8,2483.3,382.5,453.7,1315.6,2509.9,98.7,48.7,15.7
0.069000,443.6,48.1,1315.9,209.3,2479.1,360.4,453.3,1312.2,2497.2,99,48.7,15.8
0.071000,446.8,44.4,1311.0,194.7,2467.9,369.4,453,1308.7,2481.9,99.2,48.7,15.9
0.073000,451.3,42.4,1307.7,194.5,2434.9,358.4,452.6,1304.8,2464.1,99.5,48.7,15.9
0.075000,452.6,46.4,1299.1,206.3,2394.0,309.0,452.5,1300.3,2443.5,99.8,48.8,15.8
0.077000,451.0,53.3,1285.0,205.1,2359.6,251.8,452.5,1295.2,2420.1,100.1,49,15.6
0.079000,451.4,54.1,1275.1,181.9,2335.0,213.6,452.8,1289.2,2394.2,100.5,49.1,15.2
0.081000,454.4,49.6,1269.5,162.8,2324.4,206.6,453.4,1282.4,2365.8,100.8,49.3,14.7
0.083000,458.1,46.4,1263.8,161.5,2328.0,223.9,454.3,1274.8,2335.3,101.1,49.5,14.3
0.085000,461.3,50.4,1254.1,179.8,2339.2,240.8,455.5,1266.6,2303.2,101.5,49.7,13.9
0.087000,464.0,58.8,1239.7,192.7,2342.8,239.7,457,1257.9,2269.8,101.9,49.8,13.6
0.089000,466.5,61.5,1231.2,171.7,2329.1,232.8,458.7,1248.8,2235.7,102.2,50,13.2
0.091000,467.9,57.9,1229.2,141.8,2303.0,244.3,460.5,1239.6,2201.6,102.6,50.1,12.9
