time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,532.2,338.5,2200.5,336.3,3141.9,67.3,547.8,2259.8,3125.1,127.3,46.4,10.9
0.028011,549.4,254.5,2242.7,375.8,3139.5,57.9,548.6,2257.4,3122.6,127,47.7,9
0.030011,556.7,228.6,2262.0,381.3,3132.6,61.0,550.1,2253.6,3118.7,126.7,48.6,6.5
0.032011,560.7,233.6,2262.2,366.0,3117.4,78.0,552,2248.7,3113.7,126.4,49.1,4
0.034011,558.2,239.6,2250.6,356.9,3092.2,106.6,554.5,2242.9,3108.2,126.1,49.2,2.3
0.036011,551.8,232.6,2230.8,353.7,3061.5,141.0,557.5,2236.7,3102.6,125.7,49.3,1.9
0.038011,547.2,229.0,2221.2,371.3,3053.4,179.1,560.8,2230.5,3097.4,125.3,49.3,2.9
0.040011,551.3,236.9,2231.7,426.4,3080.6,221.4,564.6,2224.6,3093.1,124.9,49.2,4.7
0.042011,566.5,242.0,2252.6,516.2,3114.3,245.9,568.5,2219.2,3090.2,124.4,49.3,6.6
0.044011,581.7,234.2,2270.2,635.8,3129.6,251.3,572.6,2214.8,3088.9,124,49.5,8
0.046011,592.4,221.3,2262.8,730.6,3121.7,238.8,576.7,2211.2,3089.3,123.5,49.8,8.6
0.048011,601.3,210.8,2226.0,791.5,3098.5,212.7,580.6,2208.6,3091.3,123,50.1,8.4
0.050011,603.8,209.3,2187.1,875.5,3076.6,193.2,584.3,2206.9,3094.8,122.5,50.4,7.9
0.052011,597.8,211.5,2180.7,920.3,3072.0,191.9,587.5,2205.9,3099.4,121.9,50.5,7.2
0.054011,590.1,206.9,2198.1,814.9,3087.0,195.0,590.2,2205.2,3104.5,121.4,50.6,6.7
0.056011,584.1,204.8,2202.8,698.5,3105.2,191.3,592.1,2204.6,3109.5,120.8,50.5,6.6
0.058011,580.1,209.4,2191.9,660.0,3116.4,188.6,593.2,2203.7,3113.9,120.2,50.4,6.6
0.060011,575.3,211.4,2169.4,692.2,3120.4,192.8,593.4,2202.3,3117,119.6,50.4,6.8
0.062011,571.1,204.9,2144.8,753.0,3119.1,206.6,592.7,2200.1,3118.3,119.1,50.4,7
0.064011,573.1,200.7,2142.8,754.9,3118.9,234.5,591.1,2196.9,3117.2,118.5,50.5,7.3
0.066011,582.4,207.0,2169.0,668.1,3125.4,280.4,588.6,2192.7,3113.5,117.9,50.5,7.6
0.068011,590.3,212.8,2196.9,565.9,3132.8,340.0,585.3,2187.4,3107.2,117.3,50.6,7.9
0.070011,588.5,205.6,2213.6,495.5,3123.8,376.9,581.4,2181.4,3098.2,116.7,50.6,8.3
0.072011,582.5,193.0,2220.0,441.8,3092.7,356.0,577.1,2174.9,3086.8,116.1,50.6,8.7
0.074011,578.8,189.1,2215.8,399.5,3059.1,291.9,572.4,2168.2,3073.5,115.6,50.7,9.2
0.076011,577.6,192.6,2199.6,373.3,3036.6,230.4,567.7,2161.7,3058.9,115,50.7,9.7
0.078011,574.4,187.5,2177.7,359.3,3026.1,196.4,563.2,2155.8,3043.5,114.5,50.7,10.3
0.080011,568.4,171.8,2158.8,344.3,3018.7,182.0,559,2150.9,3028.2,113.9,50.7,10.9
0.082011,562.1,157.9,2145.3,335.7,3007.4,182.2,555.4,2147.1,3013.6,113.4,50.6,11.6
0.084011,555.9,150.3,2133.7,351.4,2991.2,191.4,552.5,2144.7,3000.2,112.9,50.6,12.1
0.086011,551.6,143.6,2121.3,378.3,2979.9,197.3,550.3,2143.6,2988.5,112.4,50.6,12.5
0.088011,548.9,133.6,2113.3,385.5,2978.5,196.0,548.9,2143.5,2978.8,111.9,50.6,12.8
0.090011,545.9,124.3,2116.1,386.7,2982.5,195.8,548.3,2144.1,2971.3,111.4,50.5,13
0.092011,542.5,123.7,2131.5,414.6,2983.2,206.5,548.4,2144.7,2965.7,111,50.5,13.2
