time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,370.5,199.2,1990.9,116.9,2652.1,332.4,397.8,1972.1,2580.4,115.2,52.4,4.3
0.028000,391.1,181.5,1986.3,132.3,2603.9,290.6,399.8,1969.7,2580.9,115.2,52.7,5.5
0.030000,407.9,162.8,1972.6,166.2,2568.9,230.6,403.1,1966.3,2581.6,115.2,52.9,7
0.032000,416.8,140.4,1947.2,207.5,2549.7,183.2,407.3,1962.6,2582.4,115.2,53.2,8.7
0.034000,422.1,122.1,1926.9,220.6,2545.2,158.2,412.2,1959.4,2583.4,115.1,53.5,10.3
0.036000,427.8,116.5,1932.7,194.9,2550.7,164.5,417.4,1957.7,2584.3,115.1,53.8,11.8
0.038000,433.3,119.6,1951.4,160.9,2560.3,197.8,422.7,1958.2,2585,115,54.1,13.3
0.040000,435.5,118.4,1966.6,139.1,2568.8,235.4,427.5,1961.4,2585.6,115,54.4,15
0.042000,435.3,108.4,1976.7,128.4,2577.8,250.9,431.8,1967.6,2586,114.9,54.7,16.4
0.044000,434.8,98.0,1988.1,124.0,2596.0,250.7,435.2,1976.5,2586,114.7,55.1,17.4
0.046000,434.0,92.6,2003.8,126.1,2619.1,243.1,437.6,1987.7,2585.9,114.6,55.4,17.7
0.048000,432.8,89.0,2016.9,126.6,2627.3,232.5,438.9,2000.2,2585.6,114.5,55.7,17.4
0.050000,432.3,81.0,2024.0,117.9,2620.6,216.2,439.1,2013,2585.1,114.3,56,16.5
0.052000,432.8,71.5,2028.0,109.4,2608.3,204.0,438.3,2025.1,2584.6,114.1,56.3,15.6
0.054000,433.1,65.7,2031.1,112.6,2589.6,208.6,436.7,2035.2,2584.1,113.9,56.5,14.9
0.056000,431.6,64.8,2032.3,133.6,2561.0,229.0,434.3,2042.7,2583.8,113.6,56.7,14.8
0.058000,428.6,63.0,2031.9,152.7,2541.2,237.6,431.4,2047,2583.5,113.4,56.8,15
0.060000,426.1,57.5,2033.1,155.5,2541.5,230.9,428.2,2048.1,2583.4,113.1,57,15.4
0.062000,424.7,52.5,2035.5,151.6,2558.0,217.6,424.7,2046.4,2583.3,112.7,57,15.8
0.064000,422.9,52.6,2035.8,156.5,2579.5,208.5,421.1,2042.8,2583.3,112.4,57.1,16.1
0.066000,419.7,55.1,2034.4,167.5,2596.4,205.5,417.4,2038.5,2583.3,112,57.1,16.1
0.068000,416.4,54.1,2036.3,168.2,2605.8,202.6,413.8,2034.9,2583.1,111.6,57.1,15.9
0.070000,414.6,50.5,2042.3,161.2,2609.8,197.0,410.1,2033.6,2582.8,111.2,57.1,15.5
0.072000,413.0,49.8,2049.5,164.1,2606.7,192.9,406.3,2035.9,2582.2,110.7,57,15.1
0.074000,409.1,54.1,2054.4,193.2,2590.5,195.7,402.3,2042.9,2581.4,110.3,56.9,14.6
0.076000,402.4,57.3,2059.0,230.8,2571.7,203.3,398.2,2055.3,2580.3,109.8,56.7,14
0.078000,396.1,55.6,2074.9,244.7,2563.0,218.0,393.9,2072.9,2579.2,109.2,56.6,13.3
0.080000,390.4,54.3,2110.7,225.7,2564.7,247.9,389.2,2095.3,2578.1,108.7,56.4,12.5
0.082000,383.0,59.5,2146.2,187.6,2571.1,279.0,384.3,2121.3,2577.3,108.1,56.2,11.7
0.084000,372.4,68.9,2164.2,154.3,2574.4,290.7,379.2,2149.3,2576.9,107.6,55.9,11
0.086000,362.9,72.0,2171.7,129.2,2575.7,287.3,374,2177.2,2577.2,107,55.6,10.6
0.088000,358.4,67.3,2177.8,109.5,2579.8,282.0,368.7,2202.9,2578.4,106.3,55.1,10.6
0.090000,356.3,62.5,2186.1,94.9,2587.4,286.2,363.5,2224.5,2580.6,105.7,54.5,10.8
0.092000,353.7,63.9,2198.5,91.2,2597.3,318.7,358.4,2240.2,2584,105.1,53.7,10.9
0.094000,349.9,72.3,2213.3,104.4,2599.5,381.7,353.7,2248.8,2588.5,104.4,52.7,10.7
0.096000,346.8,79.1,2228.1,129.2,2585.7,433.1,349.4,2249.7,2594,103.8,51.7,11
0.098000,346.9,78.3,2238.5,145.6,2573.5,440.2,345.6,2243.2,2600.5,103.1,50.5,15.5
0.100000,349.4,76.5,2248.8,149.3,2577.9,438.4,342.4,2230.1,2607.6,102.5,49.2,20.5
0.102000,353.7,82.2,2260.5,147.4,2604.8,439.2,339.6,2212.1,2614.9,101.8,47.7,21.4
0.104000,359.2,102.1,2266.8,151.7,2644.3,425.6,337.4,2191,2622,101.2,46.1,13.5
0.106000,365.0,138.4,2261.7,173.0,2676.8,402.6,335.8,2169.4,2628.7,100.6,44.5,-8.5
0.108000,369.0,179.5,2242.4,213.2,2691.3,395.5,334.5,2149.4,2634.3,100,42.8,-48.4
0.110000,361.4,220.1,2215.5,273.6,2681.4,423.4,333.7,2133.4,2638.6,99.4,41.1,-97.9
0.112000,303.8,244.2,2105.0,437.7,2606.2,415.9,333.2,2123.1,2641.3,98.8,39.4,-147.3
0.114000,255.6,208.3,1835.9,378.7,2560.4,323.7,333.1,2119.5,2642.3,98.3,37.7,-186.9
