time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,739.8,404.2,2628.3,83.1,3222.6,587.0,643.2,2698.1,3263.3,206.8,50.1,11.1
0.028000,718.9,377.6,2625.8,68.9,3260.1,537.1,638.1,2688.6,3250.9,206.9,50.5,11.5
0.030000,681.9,367.1,2632.1,59.1,3291.3,543.1,630.1,2673.4,3230.8,206.9,50.9,11.8
0.032000,632.7,366.5,2640.2,53.9,3302.2,609.0,619.5,2653.3,3204.2,207,51.3,12.1
0.034000,582.1,370.5,2644.2,59.1,3251.7,728.5,606.9,2629.6,3172.4,207.1,51.7,12.3
0.036000,536.3,359.4,2644.4,81.7,3118.8,823.9,593.2,2603.6,3137,207.2,52,12.5
0.038000,509.3,327.4,2639.6,132.7,2976.7,778.6,579.2,2576.9,3099.8,207.2,52.4,12.6
0.040000,497.7,292.8,2617.3,218.8,2920.5,639.7,565.7,2551.1,3062.6,207.3,52.7,12.7
0.042000,492.7,259.3,2566.5,288.2,2953.8,542.7,553.6,2527.6,3027.5,207.4,53,12.8
0.044000,493.0,228.6,2516.0,310.9,3010.8,534.1,543.6,2507.8,2996,207.4,53.3,13.1
0.046000,498.9,208.6,2481.8,313.5,3045.7,566.6,536.5,2492.8,2969.8,207.5,53.5,13.5
0.048000,509.1,198.0,2462.4,320.1,3040.0,598.3,532.7,2483.5,2950.1,207.5,53.7,14.3
0.050000,522.6,193.6,2463.2,340.4,2987.9,612.6,532.6,2480.4,2937.9,207.5,54,15.1
0.052000,540.7,193.2,2488.6,351.3,2918.1,603.8,536.4,2483.7,2933.8,207.6,54.2,16
0.054000,564.4,193.1,2523.2,310.6,2888.0,588.6,544.1,2493,2937.8,207.6,54.4,16.7
0.056000,591.2,188.0,2546.1,237.9,2910.2,561.9,555.5,2507.8,2949.9,207.6,54.6,17.3
0.058000,614.1,177.8,2559.0,183.7,2946.2,515.2,570.1,2527.2,2969.2,207.6,54.8,17.8
0.060000,632.4,166.0,2570.5,149.1,2980.1,469.0,587.3,2549.9,2995,207.6,54.9,18.2
0.062000,647.0,155.8,2582.9,128.9,3013.3,440.9,606.6,2574.7,3025.8,207.6,55.1,18.6
0.064000,659.6,148.4,2596.1,118.7,3049.7,435.1,627,2600,3060.3,207.6,55.2,18.9
0.066000,671.2,144.9,2609.6,114.4,3096.0,448.7,647.8,2624.4,3096.8,207.6,55.3,19.1
0.068000,682.2,146.0,2622.6,114.2,3155.9,480.0,668.2,2646.5,3133.8,207.6,55.4,19.3
0.070000,692.0,150.2,2631.8,118.4,3212.4,513.9,687.3,2665.1,3169.7,207.6,55.4,19.3
0.072000,700.8,156.2,2637.6,125.8,3254.7,542.5,704.5,2679.1,3202.9,207.6,55.5,19.4
0.074000,708.4,163.6,2641.7,133.4,3280.5,565.0,719.3,2688,3232.3,207.6,55.5,19.5
0.076000,714.3,172.0,2644.8,136.7,3293.2,578.6,731.1,2691.3,3257,207.6,55.6,19.7
0.078000,718.3,180.6,2646.0,134.2,3295.3,582.7,739.7,2689.2,3276.1,207.7,55.7,20
0.080000,720.6,189.6,2644.9,129.8,3288.6,587.7,745,2682.1,3289.4,207.7,55.7,20.3
0.082000,721.2,197.8,2643.1,128.3,3276.4,605.5,747.2,2670.7,3296.8,207.7,55.8,20.6
0.084000,721.1,205.8,2641.9,130.1,3262.0,639.8,746.6,2656,3298.7,207.7,55.8,20.9
0.086000,720.9,213.8,2642.2,132.5,3249.1,684.3,743.4,2639.4,3295.6,207.8,55.9,21.1
0.088000,721.1,221.7,2643.0,132.1,3240.3,724.2,738.3,2622.1,3288.4,207.8,55.9,21.2
0.090000,721.5,229.7,2643.5,128.9,3235.3,745.2,731.8,2605.6,3277.9,207.9,56,21.2
0.092000,721.2,237.0,2643.6,125.6,3233.4,744.6,724.6,2591.2,3265.4,208,56,21.2
0.094000,720.1,243.4,2644.0,123.2,3234.6,736.2,717.3,2580.3,3251.8,208,56.1,21.1
0.096000,718.5,248.5,2645.5,121.9,3240.5,732.9,710.6,2573.6,3238.2,208.1,56.1,20.7
0.098000,717.1,252.0,2647.7,122.0,3250.3,735.9,704.9,2571.8,3225.6,208.2,56.2,20.1
0.100000,716.4,253.5,2649.3,124.6,3255.7,731.8,700.7,2575.2,3214.7,208.3,56.2,19.4
0.102000,717.3,252.9,2648.3,130.3,3244.6,706.8,698.2,2583.5,3205.9,208.5,56.3,18.7
0.104000,719.1,251.7,2643.4,137.3,3220.6,673.5,697.5,2596.2,3199.5,208.6,56.4,17.9
0.106000,720.5,252.7,2635.5,144.1,3196.3,654.7,698.6,2612.3,3195.4,208.7,56.4,17.3
0.108000,720.4,256.1,2625.3,149.7,3180.0,654.8,701.3,2630.2,3193.4,208.8,56.5,16.7
0.110000,718.5,258.2,2611.4,153.2,3175.1,650.4,705.2,2648.4,3192.8,209,56.5,16
0.112000,716.1,255.4,2592.4,153.5,3180.5,617.1,709.9,2664.9,3192.9,209.1,56.6,15.5
0.114000,714.6,246.8,2569.6,151.2,3192.4,559.8,714.8,2677.6,3192.7,209.3,56.6,15.3
0.116000,714.4,236.6,2550.1,149.4,3205.3,511.1,719.3,2684.6,3191.2,209.4,56.7,15.4
0.118000,714.2,228.6,2536.9,151.5,3215.2,485.6,722.8,2684,3187.4,209.6,56.7,15.9
0.120000,712.6,225.0,2531.9,158.7,3217.8,487.3,724.7,2674,3180.2,209.7,56.7,16.7
0.122000,709.2,226.4,2534.5,171.5,3209.9,516.1,724.4,2653.4,3168.8,209.8,56.8,17.6
0.124000,704.1,232.8,2542.1,190.7,3187.9,568.6,721.6,2621.4,3152.6,210,56.8,18.4
0.126000,697.3,242.8,2551.6,219.4,3145.2,634.4,716,2577.5,3131.1,210.1,56.9,19.1
0.128000,689.8,252.0,2558.4,257.3,3086.7,679.4,707.3,2522,3104.2,210.2,56.9,19.9
0.130000,682.5,257.7,2559.0,310.0,3023.4,685.3,695.8,2455.9,3072,210.3,57,20.6
0.132000,675.8,261.3,2550.5,390.6,2964.2,654.8,681.5,2380.3,3035.2,210.4,57,21.3
0.134000,668.5,267.3,2522.6,529.1,2908.6,584.6,664.9,2297.3,2994.6,210.5,57,21.8
0.136000,656.7,279.7,2433.4,727.0,2876.5,472.2,646.6,2209.3,2951.1,210.6,57,22.1
0.138000,635.4,293.4,2263.5,856.4,2873.9,385.4,627.1,2119,2906.3,210.7,57,22.5
0.140000,611.8,294.3,2095.5,828.1,2878.2,345.3,607.2,2029.4,2861.5,210.7,57,22.7
0.142000,595.8,286.3,1981.4,722.6,2877.0,332.5,587.7,1943.6,2818.4,210.8,57,22.6
0.144000,587.4,279.7,1914.7,646.5,2860.8,337.6,569.6,1864.8,2778.5,210.9,56.9,22.2
0.146000,580.5,278.2,1865.6,646.1,2823.0,353.0,553.4,1795.7,2743.5,210.9,56.7,21.2
0.148000,569.1,283.8,1804.1,734.4,2763.9,359.2,540,1739,2714.7,210.9,56.4,19.4
0.150000,546.6,296.0,1674.5,900.9,2694.0,324.7,530,1696.9,2693.2,211,56.2,17.1
0.152000,508.0,296.5,1436.5,935.7,2641.6,251.8,523.8,1671,2680,211,55.8,14.9
0.154000,463.2,258.7,1265.4,687.8,2613.4,182.8,521.7,1662.2,2675.5,211,55.6,13.1
