time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,748.4,526.6,1822.5,325.6,2632.1,1400.2,727.2,1701.3,2421.1,0,27,-200
0.028011,741.9,495.7,1788.7,307.3,2582.3,1251.4,731.6,1703.2,2430.3,0,27.3,-200
0.030011,768.6,464.4,1770.4,301.6,2625.4,1198.3,738.8,1706.3,2445.3,0,27.4,-200
0.032011,823.6,429.2,1771.9,319.3,2713.0,1120.5,748.9,1710.5,2465.9,0,27.3,-200
0.034011,878.2,385.9,1782.9,351.7,2702.9,1068.9,761.7,1716,2491.8,0,27,-200
0.036011,920.6,361.8,1789.1,391.7,2586.5,1092.1,777.2,1722.5,2522.5,0,26.4,-200
0.038011,947.8,400.5,1776.3,422.6,2438.1,1052.1,795.1,1730,2557.4,0,25.6,-200
0.040011,966.1,553.4,1743.7,434.2,2335.0,1034.2,815.3,1738.5,2595.8,0,24.8,-200
0.042011,968.3,853.2,1707.6,406.5,2294.7,1179.7,837.7,1747.9,2637.2,0,23.9,-200
0.044011,920.5,1205.3,1683.1,322.3,2349.6,1462.9,862,1758.1,2680.8,0,23.2,-200
0.046011,849.5,1241.8,1677.7,250.5,2560.6,1522.6,887.9,1768.9,2725.8,0,22.4,-200
0.048011,814.9,1104.7,1678.2,229.2,2727.4,1184.6,915.2,1780.2,2771.6,0,21.7,-200
0.050011,807.8,983.8,1675.1,271.8,2742.9,869.4,943.6,1792,2817.4,0,20.8,-200
0.052011,800.2,928.5,1654.0,384.7,2729.9,743.8,972.7,1804.1,2862.5,0,20,-200
0.054011,786.8,924.1,1617.5,536.7,2717.2,693.4,1002.3,1816.3,2906.3,0,19.9,-200
0.056011,776.3,892.9,1623.9,641.1,2710.8,768.3,1031.8,1828.5,2948.1,0,20.1,-200
0.058011,783.7,855.5,1713.6,696.2,2779.8,1129.6,1061.1,1840.6,2987.5,0,20,-200
0.060011,809.6,831.3,1810.6,605.6,3190.8,1474.7,1089.5,1852.4,3024,0,19.5,-200
0.062011,834.0,828.8,1830.3,531.4,3358.9,787.3,1116.9,1863.7,3057.2,0,19.3,-200
0.064011,862.9,939.4,1815.1,582.9,3314.5,683.4,1142.7,1874.5,3086.9,0,20,-200
0.066011,1140.9,1254.7,1803.3,880.1,3283.5,750.4,1166.5,1884.5,3112.9,0,21.8,-200
0.068011,1333.4,666.8,2127.8,1265.6,3289.0,888.5,1188.1,1893.6,3135.2,0,24.2,-200
0.070011,1337.8,495.2,2301.6,1107.4,3331.2,872.4,1207,1901.8,3153.6,0,26.8,-200
0.072011,1333.8,457.1,2321.6,1106.9,3339.4,721.9,1222.9,1908.8,3168.3,0,29.1,-200
0.074011,1331.8,503.1,2279.4,1280.7,3325.0,622.2,1235.4,1914.6,3179.5,0,31.1,-200
0.076011,1356.6,641.1,2096.6,1436.8,3282.1,573.6,1244.5,1919.1,3187.4,0,32.5,-200
0.078011,1505.1,1100.6,1698.9,1105.9,3213.2,544.8,1249.8,1922.3,3192.3,0,33.5,-200
0.080011,1293.9,1854.1,1736.9,498.7,3142.7,526.1,1251.3,1924.1,3194.4,0,34,-200
0.082011,1229.5,2072.3,1755.2,315.5,3081.6,481.5,1248.8,1924.4,3194.3,0,34.2,-200
