time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,574.5,248.2,1458.5,113.6,2792.9,236.4,594.5,1461.9,2831.8,169.3,57.9,15.8
0.028000,564.5,267.9,1462.9,113.2,2780.3,276.3,574.1,1462.7,2791.9,169.2,57.5,13.3
0.030000,549.2,286.4,1465.8,115.9,2753.7,350.2,542.6,1464.1,2730.1,169,57,10.4
0.032000,525.3,295.7,1466.1,121.3,2693.1,468.4,503.2,1465.7,2652.6,168.8,56.6,7.5
0.034000,488.5,301.8,1465.2,127.7,2579.2,549.6,459.9,1467.6,2567.2,168.6,56.2,5.4
0.036000,430.1,314.3,1467.4,137.7,2482.1,519.1,416.7,1469.4,2481.4,168.4,56,4.6
0.038000,356.9,291.8,1474.2,156.2,2408.4,507.7,377.2,1471,2402.5,168.2,56,4.6
0.040000,316.3,218.1,1480.6,174.9,2315.4,436.0,344.4,1472.3,2335.7,167.9,56.1,5.3
0.042000,303.6,152.2,1479.3,180.2,2259.6,311.2,319.8,1473.3,2284.3,167.7,56.2,6.5
0.044000,302.2,118.0,1472.0,173.0,2235.9,231.4,304,1473.8,2249.2,167.4,56.3,7.9
0.046000,304.3,109.7,1467.6,172.9,2231.2,201.5,296.2,1473.9,2229.4,167.1,56.4,9.3
0.048000,307.5,112.7,1466.6,177.8,2233.2,190.8,294.9,1473.7,2221.8,166.8,56.4,11.3
0.050000,310.1,119.6,1467.9,181.0,2235.9,186.2,298,1473.3,2222.8,166.5,56.3,13.6
0.052000,311.0,128.6,1471.1,182.7,2237.9,186.2,303.2,1472.8,2228.3,166.2,56.2,15.9
0.054000,310.2,137.8,1474.6,183.8,2239.0,189.3,308.6,1472.4,2234.9,165.9,56.1,18
0.056000,308.6,144.2,1476.7,181.6,2238.7,193.9,312.7,1472.2,2240.2,165.6,56.1,19.8
0.058000,306.8,146.7,1477.4,174.6,2237.4,198.8,314.6,1472.3,2243,165.3,56,21.5
0.060000,305.7,146.0,1476.8,163.8,2236.5,201.9,314.3,1472.6,2243.3,164.9,56,23.1
0.062000,305.8,143.9,1475.3,153.0,2237.4,202.0,312.2,1473.2,2242.2,164.6,56,24.4
0.064000,306.5,142.4,1473.6,145.0,2239.6,200.8,309.2,1473.8,2241.2,164.3,56,25.3
0.066000,307.6,142.9,1472.1,140.8,2242.9,199.5,306.1,1474.3,2242.1,163.9,55.9,25.6
0.068000,308.7,147.0,1470.7,140.6,2247.7,200.5,303.8,1474.5,2246.1,163.6,55.9,25.1
0.070000,309.1,156.5,1470.3,145.7,2255.4,207.1,302.8,1474.2,2253.7,163.3,55.9,24.1
0.072000,308.9,170.9,1470.5,155.1,2265.7,219.8,303.3,1473.3,2264.7,162.9,55.8,23
0.074000,308.8,187.5,1470.3,165.9,2278.4,239.4,305.1,1471.6,2277.9,162.6,55.8,22.2
0.076000,308.4,204.8,1469.5,174.7,2294.1,265.3,307.5,1469,2291.9,162.3,55.8,21.9
0.078000,308.0,219.6,1467.9,177.7,2309.8,287.4,309.9,1465.6,2304.9,162,55.7,22
0.080000,307.9,228.1,1464.5,172.3,2319.4,294.4,311.8,1461.6,2315.5,161.7,55.7,22.3
0.082000,307.7,231.8,1459.8,161.5,2321.4,286.3,312.7,1457.1,2322.6,161.4,55.7,22.7
0.084000,307.4,233.7,1454.4,150.3,2319.1,267.8,312.4,1452.5,2326,161.1,55.7,23
0.086000,307.8,234.1,1449.0,142.2,2316.9,248.9,311.2,1448.1,2326.3,160.8,55.6,23.1
0.088000,308.5,234.2,1444.2,138.5,2317.8,235.4,309.3,1444.2,2324.3,160.5,55.6,23.1
0.090000,309.1,236.4,1441.0,141.0,2321.7,227.0,307.5,1441.2,2321.6,160.2,55.6,23.1
0.092000,309.9,241.1,1438.3,149.2,2325.4,220.2,306.1,1439.3,2319.3,160,55.5,23
0.094000,310.0,247.1,1435.0,161.8,2326.2,212.4,305.6,1438.6,2318.5,159.7,55.4,22.8
