time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.024989,450.9,168.5,1046.4,134.1,2291.0,240.2,470.6,1051,2291.5,94.6,62.4,5.5
0.026989,458.3,154.1,1048.4,115.9,2307.8,226.7,472.5,1050.3,2298.8,94.5,62.7,6.3
0.028989,465.9,142.7,1049.8,99.7,2323.6,221.6,475.5,1049.1,2310.7,94.2,62.9,7
0.030989,476.9,141.3,1050.7,96.3,2336.8,236.7,479.6,1047.4,2326.7,94,63,7.8
0.032989,491.1,146.5,1051.7,105.1,2352.5,257.6,484.7,1045.3,2346.2,93.7,63.2,8.5
0.034989,502.5,142.0,1051.1,105.8,2366.8,254.5,490.7,1042.9,2368.6,93.4,63.4,9
0.036989,509.4,125.2,1047.4,92.3,2373.3,239.8,497.4,1040.1,2393.1,93.1,63.5,9.3
0.038989,514.4,107.7,1041.4,76.7,2381.3,232.1,504.8,1037,2418.8,92.9,63.6,9.4
0.040989,520.0,100.1,1032.2,71.6,2404.0,260.8,512.5,1033.7,2444.9,92.6,63.8,9.4
0.042989,528.5,104.7,1019.9,84.2,2457.4,364.7,520.5,1030.3,2470.6,92.3,64,9.4
0.044989,538.2,104.4,1012.0,96.9,2528.1,481.4,528.5,1026.7,2495.1,92,64.2,9.5
0.046989,544.9,91.4,1010.6,91.0,2561.9,530.5,536.5,1023.3,2517.8,91.7,64.5,9.7
0.048989,549.5,76.1,1012.3,76.5,2563.1,546.8,544.2,1019.9,2538.1,91.4,64.7,9.8
0.050989,552.8,68.8,1015.7,67.2,2560.5,571.1,551.5,1016.7,2555.6,91.1,64.9,10
0.052989,554.8,77.6,1018.9,72.9,2571.0,613.7,558.2,1013.8,2570,90.9,65.1,10.2
0.054989,557.3,90.4,1018.2,84.9,2578.7,624.9,564.4,1011.3,2581.2,90.6,65.4,10.6
0.056989,561.7,87.2,1014.9,84.3,2573.5,598.9,569.8,1009.2,2589.2,90.3,65.6,11.3
0.058989,566.6,74.9,1012.0,73.8,2569.7,570.5,574.5,1007.6,2594.2,90.1,65.9,12.2
0.060989,570.8,65.4,1009.9,64.7,2581.3,549.9,578.4,1006.5,2596.5,89.8,66.1,13.2
0.062989,573.5,69.7,1008.3,67.8,2609.4,525.2,581.6,1006.1,2596.4,89.6,66.4,13.9
0.064989,575.8,90.7,1007.6,86.9,2616.6,498.0,584.1,1006.2,2594.4,89.4,66.6,14.2
0.066989,580.3,102.8,1008.4,99.6,2600.9,483.7,585.8,1006.9,2591,89.1,66.8,13.7
0.068989,585.3,92.7,1010.0,92.2,2581.6,469.9,587,1008.3,2586.6,88.9,67,12.7
0.070989,589.3,75.4,1011.2,76.9,2566.7,454.6,587.8,1010.1,2581.8,88.7,67.1,11.5
0.072989,591.5,62.8,1011.6,64.9,2559.0,450.7,588.2,1012.4,2576.9,88.5,67.1,10.6
0.074989,590.7,65.1,1013.1,66.3,2565.2,472.9,588.3,1015.2,2572.5,88.3,67.1,10.4
0.076989,588.6,83.4,1017.7,80.0,2578.6,506.1,588.3,1018.3,2568.7,88.1,67,11.1
0.078989,589.5,91.6,1022.6,82.8,2575.7,516.3,588.3,1021.7,2565.7,87.9,67,12.7
0.080989,593.2,81.9,1025.4,72.0,2564.0,499.9,588.3,1025.2,2563.8,87.8,67.1,14.4
0.082989,596.9,68.0,1026.9,59.2,2556.5,472.7,588.6,1028.8,2562.8,87.6,67,15.8
0.084989,598.1,60.6,1028.2,52.2,2557.5,452.0,589,1032.4,2562.7,87.4,67,16.2
0.086989,595.1,69.7,1031.4,58.4,2571.6,445.9,589.8,1036,2563.3,87.3,66.9,15.2
0.088989,592.2,89.3,1037.5,72.1,2587.3,433.4,590.8,1039.4,2564.5,87.1,66.9,13.1
0.090989,594.0,92.1,1042.8,72.6,2586.4,420.0,592,1042.7,2565.8,87,66.9,10.7
0.092989,598.0,80.2,1046.1,62.3,2578.5,406.8,593.5,1045.8,2567,86.9,66.9,8.7
0.094989,601.2,67.2,1048.3,51.5,2569.6,397.7,595,1048.7,2567.9,86.7,66.8,8
0.096989,600.8,63.0,1050.0,47.6,2558.5,414.4,596.6,1051.4,2568,86.6,66.6,8.8
0.098989,594.3,78.5,1051.4,60.0,2544.5,477.0,598.1,1054.1,2567.1,86.5,66.4,10.8
0.100989,587.9,102.7,1053.4,83.4,2536.1,527.8,599.4,1056.7,2565.1,86.4,66.3,13.3
0.102989,588.6,105.3,1057.2,90.2,2534.1,532.6,600.3,1059.3,2561.6,86.3,66.1,15.5
0.104989,592.6,92.6,1062.1,80.4,2534.1,522.0,600.7,1061.9,2556.6,86.2,66,16.9
