time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,593.0,247.1,971.2,905.1,2595.6,167.7,613.3,917,2583.3,116.3,69.5,7.1
0.028000,605.4,253.2,942.4,888.9,2592.4,170.4,621,906.6,2583.9,116.5,69.4,8.2
0.030000,627.2,267.1,898.8,911.9,2578.3,185.0,632.8,890.5,2584.6,116.6,69.4,9.4
0.032000,653.8,259.9,855.2,982.9,2566.7,198.7,647.3,869.8,2585.3,116.7,69.4,10.7
0.034000,671.9,244.9,819.5,1054.9,2568.0,205.7,662.7,846.4,2585.6,116.9,69.4,11.9
0.036000,685.8,244.9,780.9,1087.9,2574.6,212.3,677.2,822.2,2585.2,117,69.3,12.9
0.038000,698.3,257.4,755.1,1079.4,2579.4,220.4,689,799.1,2584.1,117.1,69.4,13.7
0.040000,710.5,260.4,749.4,1067.5,2585.1,222.9,696.8,778.8,2582.4,117.3,69.4,14.5
0.042000,724.4,250.7,741.7,1061.0,2593.9,219.2,699.6,762.8,2580.2,117.5,69.5,15.2
0.044000,711.5,1058.6,743.9,242.1,2600.4,223.5,697.2,751.9,2578.4,117.6,69.6,15.7
0.046000,674.2,1066.4,765.6,233.9,2599.3,247.3,689.9,746.4,2577.6,117.8,69.7,16.1
0.048000,663.8,1076.3,777.1,224.1,2594.4,276.6,678.8,746.4,2578.9,117.9,69.9,16.4
0.050000,666.4,1088.7,782.1,209.9,2596.5,295.6,665.5,751.1,2583.5,118.1,70.1,16.5
0.052000,655.4,1117.3,787.7,193.3,2603.4,315.7,651.7,759.7,2592.6,118.3,70.3,16.5
0.054000,635.6,1184.1,792.9,176.4,2606.1,366.6,639.3,770.7,2607.2,118.5,70.6,16.2
0.056000,628.4,1296.0,792.9,161.1,2604.0,451.4,630.3,783.1,2628.1,118.6,70.8,15.7
0.058000,628.3,1413.3,792.3,148.3,2612.5,528.6,626.1,795.5,2655.9,118.8,71,14.8
0.060000,614.7,1532.7,796.1,139.6,2642.3,602.3,627.7,807.1,2690.6,119,71.1,13.6
0.062000,589.8,1653.9,804.5,139.8,2694.8,705.0,635.3,817.2,2731.9,119.1,71.2,12.5
0.064000,601.0,1715.8,814.8,151.5,2779.9,840.5,648.6,825.5,2778.8,119.3,71.2,11.6
0.066000,667.9,1596.8,822.4,168.1,2865.1,899.6,666.5,832.3,2829.9,119.5,71.1,11.2
0.068000,720.2,1355.7,829.3,185.4,2916.5,860.9,687.5,837.9,2883.5,119.6,71.1,11.1
0.070000,739.0,1108.3,837.9,210.4,2949.1,796.1,709.4,843.2,2937.5,119.8,71.1,11.2
0.072000,755.5,917.8,843.8,251.4,2995.4,748.4,730.3,849.1,2989.8,119.9,71.2,11.5
0.074000,793.3,850.8,836.7,289.0,3069.2,683.2,748.1,856.4,3038.1,120.1,71.3,11.9
0.076000,830.0,296.5,830.7,871.0,3122.7,579.2,761,865.9,3080.4,120.3,71.4,12.4
0.078000,813.4,754.5,853.9,329.2,3139.6,494.4,767.7,878.2,3114.9,120.4,71.4,13.4
0.080000,725.5,586.8,929.8,319.0,3138.4,454.7,767.7,893.5,3140.2,120.6,71.5,14.5
0.082000,684.3,518.1,966.7,253.9,3133.5,434.6,761,911.5,3155.5,120.7,71.7,15.5
0.084000,676.6,506.4,975.2,221.9,3125.8,410.1,748.2,931.7,3160.4,120.9,71.8,15.7
0.086000,679.3,545.9,974.8,208.9,3111.3,375.9,730.8,953.2,3155.1,121,71.9,15
0.088000,689.5,608.5,975.0,210.2,3097.0,341.4,710.3,975.1,3140.4,121.2,72.1,13
0.090000,701.1,619.0,981.5,219.1,3089.1,315.8,688.7,996,3117.4,121.3,72.2,10.4
0.092000,698.1,557.8,996.2,221.1,3080.9,305.1,667.9,1015,3087.5,121.5,72.2,7.7
0.094000,678.8,477.3,1013.8,208.3,3060.3,312.1,649.5,1031,3052.5,121.6,72.2,5.3
0.096000,654.6,405.8,1031.6,194.8,3017.8,329.0,635,1043.4,3014.2,121.8,72.2,3.5
0.098000,639.6,372.1,1045.8,198.1,2980.5,339.1,625,1051.9,2974.6,121.9,72.1,1.9
0.100000,636.1,381.3,1051.3,213.6,2966.9,335.1,619.7,1056.6,2935.2,122.1,72,0.5
0.102000,638.8,424.6,1046.9,226.3,2953.8,307.2,618.7,1057.8,2897.9,122.2,71.9,-0.5
0.104000,641.3,482.3,1040.1,232.4,2926.9,273.4,621.2,1056.3,2864,122.4,71.8,-0.7
0.106000,642.3,528.4,1038.5,234.4,2894.0,244.8,626,1053.1,2834.7,122.5,71.7,0.2
0.108000,639.1,535.7,1043.4,230.1,2861.0,238.2,631.6,1049.3,2810.9,122.6,71.5,2.4
0.110000,627.8,515.1,1051.4,217.7,2805.9,260.3,636.8,1045.6,2793.4,122.8,71.3,5.5
0.112000,611.8,483.5,1061.3,204.1,2719.0,265.0,640.3,1043.1,2782.8,122.9,71.1,8.7
0.114000,597.6,446.1,1075.1,190.7,2640.8,226.4,641.6,1042.2,2779.2,123,71,11.3
