time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025989,449.5,1188.8,1210.1,424.7,2627.3,103.6,488.5,1156.2,2602.2,193.2,56.1,1
0.027989,421.8,794.7,1177.4,349.6,2616.0,118.6,492.5,1155.9,2603,192.5,58.1,1
0.029989,443.6,573.1,1132.4,236.5,2598.1,161.3,499.1,1155.3,2604.2,191.7,59.8,1.3
0.031989,480.0,454.5,1117.6,173.0,2580.9,245.3,508,1154.6,2606,190.9,61,1.7
0.033989,524.5,401.9,1121.9,152.0,2577.9,352.3,519.1,1153.7,2608.1,190,62,2.3
0.035989,564.7,372.0,1135.2,147.7,2593.0,407.5,532.1,1152.7,2610.7,189,62.6,3.1
0.037989,596.7,346.2,1152.1,146.7,2616.1,410.4,546.7,1151.6,2613.6,188,62.9,4.1
0.039989,617.4,329.6,1165.9,147.2,2638.7,385.1,562.4,1150.5,2616.7,187,63,5.4
0.041989,630.3,318.5,1171.2,149.6,2651.8,341.3,578.9,1149.5,2620.1,185.9,62.9,6.6
0.043989,636.6,307.4,1164.4,154.9,2647.3,293.6,595.9,1148.4,2623.7,184.7,62.8,7.5
0.045989,640.3,293.8,1148.5,163.8,2632.7,252.2,612.8,1147.5,2627.4,183.6,62.6,8
0.047989,644.1,281.3,1134.2,173.9,2622.0,231.1,629.4,1146.7,2631.2,182.3,62.5,8.2
0.049989,649.9,266.0,1130.7,180.9,2619.8,232.4,645.3,1146.1,2635,181.1,62.5,8.2
0.051989,657.6,249.4,1137.7,179.2,2626.2,241.0,660.1,1145.6,2638.9,179.8,62.6,8.1
0.053989,667.9,235.2,1145.5,170.2,2636.7,227.2,673.5,1145.2,2642.8,178.5,62.7,7.8
0.055989,679.2,224.9,1148.3,159.4,2644.6,195.1,685.4,1145,2646.8,177.1,62.9,7.3
0.057989,690.3,214.2,1148.2,145.7,2650.2,164.6,695.6,1144.9,2650.7,175.7,63.1,6.6
0.059989,698.7,202.7,1147.9,129.9,2654.6,145.0,703.9,1144.9,2654.7,174.3,63.3,5.8
0.061989,704.6,189.6,1148.7,112.7,2658.0,132.7,710.3,1144.9,2658.7,172.9,63.5,4.9
