time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,430.6,85.4,769.0,77.7,2989.2,30.6,430.1,768.6,2990,0,45.8,0.8
0.028000,424.9,84.3,762.1,70.6,2985.9,27.9,426,763,2985.3,0,45.5,0.7
0.030000,420.6,101.3,754.3,79.2,2985.2,32.0,420.2,753.6,2984.1,0,45.1,0.6
0.032000,414.6,120.4,741.6,94.2,2988.4,45.9,413.8,741.8,2988.7,0,45,0.9
0.034000,407.2,110.6,730.2,89.8,2994.4,63.1,407.5,730.5,2995.6,0,45.1,1.5
0.036000,400.7,91.7,723.2,73.2,2998.8,75.6,401.4,722.7,2999.2,0,45.2,2.6
0.038000,395.7,79.0,719.0,58.9,2998.3,81.3,395.8,719.1,2997,0,45.2,4.6
0.040000,391.7,78.8,717.0,52.0,2993.2,82.4,391.2,717.8,2992.6,0,45.1,7.1
0.042000,388.4,103.2,716.1,56.5,2990.7,83.4,387.7,715.5,2992,0,44.8,9.4
0.044000,384.7,170.5,711.1,71.1,2996.7,86.9,385.1,710.4,2996.4,0,44.6,10.7
0.046000,381.2,219.6,702.3,77.8,3001.2,88.3,382.6,703.4,3001.1,0,44.5,10.6
0.048000,380.0,205.0,696.8,72.6,2998.0,86.2,379.7,696.9,2999,0,44.5,8.8
0.050000,377.9,175.2,693.7,62.1,2989.3,81.9,376.4,692.9,2988.3,0,44.4,6.1
0.052000,374.6,152.9,691.6,51.9,2978.4,76.1,373.6,691.4,2975.5,0,44.2,3.2
0.054000,370.7,141.1,690.6,44.9,2966.7,70.6,372.5,691.1,2969.7,0,43.8,0.9
