time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025011,865.1,53.8,1716.6,1037.6,3134.6,522.1,738.2,1447.4,2983.4,212.4,29.8,-200
0.027011,864.0,61.5,1759.1,1307.2,3074.9,476.6,705.8,1399.9,2977.8,211.5,32.7,-168.5
0.029011,855.1,133.8,1302.6,3730.2,2969.7,492.4,655.7,1325.5,2969.2,210.6,35.7,-122
0.031011,284.3,482.3,877.6,285.7,2888.5,512.8,592.9,1230.9,2958.2,209.7,38.3,-70.6
0.033011,319.6,232.2,871.4,404.8,2852.2,603.6,524,1124.2,2945.9,208.7,40.5,-24.4
0.035011,325.9,167.8,820.8,375.1,2809.0,715.7,455.6,1014.5,2933.3,207.7,42.4,6.7
0.037011,332.1,129.5,797.6,267.6,2812.0,729.7,394,910.7,2921.2,206.7,43.9,18.8
0.039011,343.0,100.9,791.9,199.1,2878.3,640.0,344.4,820.2,2910.5,205.8,45,18.6
0.041011,355.4,77.7,790.6,156.1,2921.2,496.9,310.5,749.1,2901.5,204.8,45.9,11.9
0.043011,366.9,60.3,790.1,127.3,2933.0,373.3,293.4,700.7,2894.4,203.9,46.5,4.2
0.045011,375.1,52.1,790.2,113.5,2934.2,284.9,292.7,676,2889.2,202.9,47,1.2
0.047011,380.1,50.1,789.6,107.8,2933.3,224.7,305.8,673.3,2885.6,202,47.3,3.5
0.049011,382.3,49.4,786.7,101.9,2929.7,191.5,328.7,688.7,2883,201.1,47.5,7.4
0.051011,382.3,46.7,781.7,92.1,2921.2,179.1,356.6,717,2881.1,200.3,47.7,12
0.053011,381.7,42.1,776.2,81.3,2908.0,179.7,384.6,751.7,2879.5,199.5,47.8,16.2
0.055011,381.1,37.6,771.4,73.5,2892.8,185.7,408.3,786.7,2877.9,198.7,47.9,19.4
0.057011,380.7,34.5,767.8,70.1,2877.9,193.9,424.4,816.3,2876.3,197.9,47.9,21.2
0.059011,380.6,32.4,765.7,69.3,2862.9,211.0,431.2,836.3,2875,197.2,47.9,22.4
0.061011,381.1,30.9,765.8,68.5,2850.1,244.1,428.4,844.1,2874.3,196.5,47.9,23
0.063011,382.1,29.9,767.8,66.3,2844.2,291.3,417.4,839.2,2874.6,195.8,47.9,23.4
0.065011,383.0,29.7,769.8,64.5,2846.3,322.6,401,823.2,2876.2,195.2,47.9,23.7
0.067011,383.2,30.1,770.1,64.5,2845.0,309.0,382.4,799.1,2879.3,194.6,47.8,23.9
0.069011,383.0,31.1,768.8,66.8,2839.9,274.6,365.3,771.2,2883.8,194,47.8,23.8
0.071011,382.9,32.4,767.2,70.3,2843.0,250.3,352.8,744.7,2889.1,193.4,47.7,23.6
0.073011,383.2,33.9,767.3,74.1,2862.7,242.4,347.3,724.5,2894.4,192.8,47.6,23.1
0.075011,384.2,36.5,770.4,80.1,2897.2,243.5,349.9,715.5,2898.4,192.2,47.5,22.5
0.077011,386.4,43.2,778.5,96.7,2934.1,244.3,360.3,721,2899.5,191.6,47.3,21.6
0.079011,390.9,57.8,794.9,138.0,2953.4,256.0,377.1,743.4,2896.2,191.1,47,20.5
0.081011,398.6,80.3,822.5,220.2,2952.9,292.8,397.7,783.6,2886.9,190.5,46.7,19.2
0.083011,408.9,104.6,860.9,354.6,2943.2,345.3,419,840.5,2870.5,190,46.2,18
0.085011,419.3,123.6,910.8,549.2,2929.2,398.4,437.8,912.3,2846.4,189.4,45.7,16.8
0.087011,427.4,135.1,983.9,814.3,2907.7,462.8,451.4,995.4,2814.5,188.8,45,15.8
0.089011,430.7,142.3,1102.1,1138.5,2863.2,588.3,457.6,1086,2775.6,188.3,44.2,14.8
0.091011,428.3,152.0,1181.1,1384.1,2741.3,807.8,455.8,1179.4,2731.3,187.7,43.4,13.9
0.093011,424.9,172.4,1168.3,1465.8,2506.2,835.7,446.4,1271.1,2684,187.2,42.5,13
0.095011,426.4,215.4,1172.8,1602.9,2396.2,756.6,431,1356.8,2636.4,186.6,41.6,12.3
0.097011,432.7,288.9,1210.7,1988.3,2320.6,871.4,412.2,1432.4,2591.6,186.1,40.7,11.9
0.099011,429.4,374.4,1455.1,2420.5,2143.5,1164.3,393.1,1494.8,2552.8,185.6,39.9,11.7
0.101011,405.7,433.1,1751.8,1036.4,2254.2,2706.3,376.7,1541.2,2522.7,185.1,39.1,11.6
0.103011,374.7,490.4,1671.2,693.1,2837.2,2380.5,365.7,1569.7,2503.8,184.6,38.4,11.4
0.105011,332.6,626.3,1678.2,584.2,3177.7,1673.1,361.8,1579.4,2497.3,184.1,37.7,10.9
