time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,752.8,290.0,1778.6,190.5,2825.8,483.9,945.8,1875.5,2854.5,0,31.8,-200
0.027000,771.4,280.3,1789.3,194.1,2846.6,500.9,939.6,1872.6,2849.3,0,31.4,-200
0.029000,791.1,292.3,1811.9,228.6,2890.9,507.7,929.5,1868,2840.8,0,31,-200
0.031000,822.2,303.4,1857.8,305.6,2928.3,548.0,916,1861.7,2829.2,0,30.7,-200
0.033000,858.0,273.1,1903.2,365.6,2917.1,649.3,899.6,1853.9,2815.1,0,30.5,-200
0.035000,875.8,229.2,1889.8,349.1,2842.6,713.6,880.9,1844.8,2798.8,0,30.6,-200
0.037000,874.6,205.1,1849.0,294.7,2785.3,698.9,860.7,1834.7,2780.9,0,30.7,-200
0.039000,861.0,198.3,1817.6,248.9,2756.7,681.4,840,1823.9,2762,0,30.8,-200
0.041000,843.2,200.9,1800.9,225.7,2719.8,644.2,819.5,1812.6,2742.8,0,30.9,-200
0.043000,831.3,212.2,1797.4,225.0,2679.1,568.4,800.2,1801.1,2723.9,0,30.9,-200
0.045000,831.8,235.1,1802.4,247.5,2654.1,502.5,783.1,1789.9,2706.1,0,30.7,-200
0.047000,847.3,268.5,1811.0,299.7,2649.8,496.4,769.1,1779.1,2689.9,0,30.6,-200
0.049000,879.0,303.3,1824.5,390.1,2668.6,599.8,758.9,1769.2,2676.1,0,30.4,-200
0.051000,923.4,320.1,1853.0,507.6,2696.2,944.1,753.3,1760.3,2665.1,0,30.4,-200
0.053000,960.8,302.2,1876.1,573.6,2579.3,1448.8,752.9,1752.8,2657.4,0,30.6,-200
0.055000,968.1,266.3,1817.9,516.7,2507.8,1479.5,758.1,1746.8,2653.5,0,30.9,-200
0.057000,955.4,231.1,1745.7,391.6,2557.5,1354.7,769.4,1742.4,2653.7,0,31.2,-200
0.059000,942.5,198.9,1709.3,293.7,2623.2,1213.0,786.8,1739.9,2658.1,0,31.5,-200
0.061000,934.5,173.8,1699.7,236.5,2676.7,1029.1,810.4,1739.3,2666.8,0,31.5,-200
0.063000,930.5,157.1,1707.6,204.9,2712.7,847.3,839.9,1740.7,2679.8,0,31.2,-200
0.065000,928.2,149.4,1724.4,188.1,2732.5,708.8,875,1743.9,2697,0,30.7,-200
0.067000,925.7,152.9,1738.6,182.2,2731.1,620.4,915.2,1749,2718.1,0,29.9,-200
0.069000,921.4,168.2,1741.6,186.6,2709.2,570.3,959.8,1755.7,2742.8,0,28.6,-200
0.071000,913.8,186.1,1736.3,197.5,2686.6,540.7,1007.9,1764,2770.6,0,27.4,-200
0.073000,904.6,193.9,1736.2,210.7,2696.4,551.0,1058.8,1773.7,2800.9,0,26.4,-200
0.075000,895.4,206.9,1749.3,231.6,2764.0,641.7,1111.3,1784.5,2833.3,0,25.9,-200
0.077000,886.4,282.1,1778.1,274.1,2955.8,700.0,1164.4,1796.2,2867.1,0,26,-200
0.079000,925.5,503.0,1825.3,313.4,3079.1,518.6,1217.1,1808.5,2901.7,0,26.5,-200
0.081000,1089.7,576.4,1865.9,334.1,3139.7,442.8,1268.2,1821.1,2936.3,0,27.4,-200
0.083000,1173.3,570.3,1886.8,407.5,3183.7,466.8,1316.7,1833.8,2970.5,0,28.7,-200
0.085000,1272.6,796.9,1860.0,660.1,3178.7,642.4,1361.6,1846.2,3003.4,0,30,-200
0.087000,1416.8,2523.0,1657.5,526.6,3016.5,891.8,1402,1858.2,3034.7,0,31.3,-200
0.089000,1202.5,2907.0,1713.0,397.3,2932.7,844.7,1437.1,1869.4,3063.8,0,32.3,-200
0.091000,1382.2,1569.8,1805.1,400.2,2995.3,814.7,1466.2,1879.8,3090.3,0,33,-200
0.093000,1388.2,1007.7,1908.4,327.4,3074.5,689.1,1488.7,1889,3113.7,0,33.5,-200
0.095000,1419.2,826.5,1959.0,242.4,3118.3,500.1,1504.4,1897,3133.9,0,33.9,-200
0.097000,1494.3,806.0,1979.4,209.4,3137.9,365.9,1512.9,1903.7,3150.7,0,34.3,-200
0.099000,1613.7,878.0,1980.7,221.4,3151.2,304.3,1514.3,1909,3163.9,0,34.6,-200
0.101000,1744.7,995.4,1964.3,255.4,3161.8,296.7,1508.6,1912.8,3173.7,0,34.8,-200
0.103000,1858.4,1156.4,1940.4,291.4,3173.1,324.7,1496.2,1915.3,3180.1,0,34.9,-200
0.105000,1923.1,348.8,1935.7,1340.2,3188.9,383.1,1477.5,1916.4,3183.4,0,34.7,-200
0.107000,1916.1,451.8,1973.9,1554.9,3205.2,467.5,1453,1916.3,3183.6,0,34.3,-200
0.109000,1924.6,544.7,1955.8,2115.8,3184.4,554.0,1423.4,1915.1,3181.3,0,33.7,-200
0.111000,1675.7,3933.5,1937.1,520.6,3112.0,529.3,1389.5,1912.9,3176.6,0,33,-200
0.113000,1087.7,5106.9,1940.3,493.1,3098.7,469.4,1352.2,1909.9,3170.1,0,32.4,-200
0.115000,1547.8,2082.6,1941.2,665.6,3167.8,456.1,1312.2,1906.3,3162.1,0,32.2,-200
0.117000,1145.5,1089.2,1975.4,512.1,3184.6,375.0,1270.5,1902.3,3152.9,0,33.3,-200
0.119000,906.6,625.5,1902.1,348.1,3120.4,391.6,1227.9,1898.2,3143.1,0,35.3,-200
0.121000,887.0,411.2,1862.4,295.9,3072.4,448.9,1185.4,1894.1,3132.9,0,37.3,-200
0.123000,884.6,346.2,1842.7,280.0,3077.2,484.1,1143.8,1890.1,3122.7,0,39.1,-200
0.125000,884.8,319.5,1832.3,272.4,2951.3,2347.1,1103.7,1886.6,3112.7,0,40.5,-200
0.127000,893.0,308.5,1830.8,255.7,3047.4,2109.1,1065.8,1883.6,3103.1,0,41.5,-200
0.129000,905.0,303.9,1833.8,235.3,3100.7,478.0,1030.6,1881.3,3094.1,0,42,-200
0.131000,915.0,298.9,1836.6,218.8,3092.5,458.8,998.6,1879.8,3085.8,0,42.1,-200
0.133000,920.8,291.0,1838.7,206.7,3096.1,415.3,970.1,1879.2,3078.1,0,41.5,-200
0.135000,921.3,278.2,1840.3,197.7,3107.4,360.8,945.2,1879.6,3071.1,0,40.5,-200
0.137000,917.6,258.1,1842.2,186.7,3117.9,316.1,924,1880.9,3064.5,0,38.9,-200
0.139000,911.7,229.3,1844.7,166.2,3119.7,315.4,906.4,1883.2,3058.3,0,37,-200
0.141000,889.2,188.0,1838.6,155.5,3127.7,401.9,892.3,1886.4,3052.1,0,34.6,-200
0.143000,857.4,187.6,1839.1,177.8,3063.3,447.2,881.5,1890.5,3045.9,0,32.8,-200
