time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,363.9,105.6,2501.2,338.0,2843.0,228.7,370.6,2474.5,2832.6,206.1,67.2,8.5
0.028000,369.7,100.3,2476.8,259.3,2835.3,234.4,371.7,2466.1,2829.2,205.5,67.6,9.1
0.030000,373.0,97.4,2449.6,185.3,2831.5,243.3,373.6,2452.8,2823.8,205,67.8,10.3
0.032000,375.1,98.0,2424.6,139.5,2826.0,262.9,376.4,2435.6,2816.8,204.4,67.7,11.7
0.034000,378.5,100.6,2401.6,118.7,2815.4,288.8,380.1,2415.8,2808.7,203.8,67.6,13
0.036000,385.1,103.5,2379.3,113.2,2799.3,307.0,385,2394.7,2800.2,203.2,67.5,14.1
0.038000,394.2,105.3,2360.6,121.5,2783.3,288.6,391,2373.9,2791.9,202.5,67.3,15.1
0.040000,403.6,107.4,2346.4,144.5,2770.1,232.3,398.3,2354.8,2784.3,201.9,67.1,16.2
0.042000,411.7,111.5,2335.7,177.4,2759.6,178.4,406.8,2338.8,2778.1,201.3,67,17.1
0.044000,420.0,118.7,2324.7,212.1,2752.2,139.8,416.5,2326.7,2773.6,200.6,66.8,17.9
0.046000,428.7,128.4,2317.7,236.4,2751.9,120.8,427.4,2319.3,2771.2,200,66.7,18.4
0.048000,438.8,137.2,2320.5,245.6,2760.5,115.3,439.2,2316.8,2771,199.4,66.5,18.5
0.050000,451.1,141.4,2331.9,233.1,2774.6,113.5,451.7,2319,2773,198.8,66.4,18.4
0.052000,465.8,142.2,2347.4,199.8,2789.9,110.8,464.6,2325.5,2776.9,198.3,66.2,18.3
0.054000,480.5,142.1,2359.8,160.7,2800.3,107.7,477.6,2335.3,2782.6,197.7,66.1,18.3
0.056000,493.8,143.5,2367.7,131.1,2806.3,106.2,490.3,2347.3,2789.4,197.2,66,18.5
0.058000,504.1,147.2,2372.6,115.8,2810.8,107.8,502.4,2360.3,2796.8,196.7,66,19
0.060000,512.6,152.6,2375.8,111.4,2815.9,113.6,513.5,2372.9,2804.3,196.2,65.9,19.5
0.062000,519.5,156.6,2377.0,115.5,2819.9,122.6,523.4,2383.9,2811.3,195.8,65.8,20.1
0.064000,525.7,155.8,2375.3,123.6,2820.7,130.0,531.9,2392.3,2817.3,195.4,65.8,20.7
0.066000,531.4,149.5,2371.1,130.6,2819.4,131.0,538.8,2397.3,2821.8,195,65.8,21.3
