time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,640.2,142.0,1385.8,271.9,2752.5,657.8,651.2,1364,2715.6,199.5,83.9,13.5
0.028000,651.9,150.2,1362.9,261.5,2729.2,565.9,653.9,1363,2727.2,199.7,84.1,13.7
0.030000,662.2,154.3,1354.6,259.2,2717.2,537.6,658.3,1361.3,2745.7,200,84.2,13.8
0.032000,669.6,153.7,1352.2,254.2,2728.9,551.6,664.2,1358.7,2769.8,200.3,84.4,14
0.034000,675.5,151.8,1351.1,246.2,2772.5,591.8,671.5,1355.1,2797.8,200.7,84.5,14.2
0.036000,682.0,150.4,1346.9,236.5,2837.2,625.1,679.9,1350.3,2828.1,201.1,84.6,14.5
0.038000,690.0,151.3,1339.6,229.9,2884.6,626.2,689.2,1344.4,2858.5,201.6,84.6,15
0.040000,699.5,153.9,1332.1,229.5,2908.7,609.7,699.1,1337.3,2887.5,202,84.7,15.5
0.042000,709.4,156.3,1326.2,236.6,2927.7,586.5,709.2,1329.1,2913.4,202.6,84.7,16
0.044000,719.4,158.3,1320.7,253.2,2949.8,556.5,719.4,1320.2,2935,203.1,84.7,16.4
0.046000,728.9,161.3,1313.7,277.6,2964.4,527.5,729.3,1310.8,2951.7,203.8,84.6,16.8
0.048000,738.3,165.7,1305.0,305.6,2966.8,506.2,738.6,1301.3,2963.1,204.4,84.6,17.2
0.050000,746.9,169.2,1295.7,328.9,2960.9,491.5,747.2,1292.3,2969.4,205.2,84.6,17.6
0.052000,753.6,169.1,1286.1,340.9,2951.9,473.1,754.7,1284.2,2971.3,205.9,84.5,17.8
0.054000,758.0,166.2,1277.1,341.3,2943.3,441.3,761,1277.5,2969.6,206.8,84.5,17.9
0.056000,761.6,162.7,1271.3,335.8,2939.0,394.6,766.1,1272.5,2965.7,207.7,84.4,17.8
0.058000,765.7,159.3,1271.1,330.2,2943.4,344.7,769.8,1269.5,2960.7,208.6,84.4,17.5
0.060000,770.9,155.8,1274.6,330.5,2955.0,301.5,772.2,1268.4,2955.9,209.6,84.4,17
0.062000,776.0,152.4,1276.6,339.3,2966.2,271.3,773.2,1269.2,2952.4,210.6,84.4,16.4
0.064000,779.5,149.7,1274.8,350.0,2973.8,249.8,773.1,1271.6,2951.2,211.7,84.4,15.8
0.066000,779.7,149.0,1271.1,346.9,2978.3,233.9,771.9,1275.1,2952.8,212.9,84.4,15.1
0.068000,775.5,150.9,1270.6,315.9,2980.2,222.5,769.7,1279.3,2957.3,214.1,84.5,14.3
0.070000,768.2,154.3,1274.6,267.6,2978.3,216.8,766.8,1283.6,2964.9,215.3,84.5,13.4
0.072000,759.9,158.0,1280.3,219.2,2973.2,213.8,763.3,1287.5,2974.9,216.6,84.5,12.5
0.074000,752.5,162.4,1285.7,181.0,2970.3,210.3,759.4,1290.4,2986.9,217.9,84.6,11.8
0.076000,748.1,168.5,1289.9,158.2,2977.1,205.6,755.3,1291.9,2999.9,219.3,84.6,11.4
0.078000,746.2,175.3,1292.8,146.2,2995.1,198.3,751.2,1291.8,3013.1,220.6,84.6,11.2
0.080000,745.4,179.0,1294.1,140.9,3017.5,188.0,747.2,1290.1,3025.6,222,84.5,11.3
0.082000,744.9,176.7,1293.7,140.4,3037.6,177.5,743.4,1286.8,3036.5,223.5,84.5,11.3
0.084000,744.3,169.8,1291.6,145.9,3051.7,171.3,739.9,1282.4,3045.4,224.9,84.4,11.2
0.086000,743.4,160.9,1287.9,159.5,3060.8,170.1,736.9,1277.2,3051.6,226.3,84.2,10.8
0.088000,740.9,150.9,1282.0,180.7,3065.0,175.6,734.2,1271.6,3054.9,227.8,84.1,9.9
0.090000,735.4,139.8,1271.9,202.0,3063.3,194.7,732,1266.3,3055.4,229.2,84,8.8
0.092000,728.0,130.7,1256.9,208.3,3053.9,235.6,730.2,1261.7,3053.2,230.6,83.9,7.8
0.094000,721.5,126.4,1241.7,197.8,3035.5,297.4,728.8,1258.3,3048.6,232,83.9,7.2
0.096000,719.4,128.3,1235.4,187.3,3020.6,348.2,727.8,1256.1,3042.2,233.4,84,7.3
0.098000,722.9,133.6,1241.1,188.1,3025.1,364.1,727.1,1255.5,3034.5,234.7,84.2,8.1
0.100000,728.1,134.9,1253.6,192.0,3033.3,352.5,726.6,1256.3,3026,236,84.4,9.4
0.102000,731.3,132.1,1266.2,190.4,3032.7,330.3,726.3,1258.3,3017.4,237.2,84.6,10.6
0.104000,731.9,129.4,1274.9,185.7,3027.4,309.5,726.1,1261.1,3009.1,238.4,84.7,11.3
0.106000,730.7,130.6,1279.6,185.5,3021.6,297.5,726.1,1264.3,3001.7,239.6,84.7,11.1
0.108000,728.8,137.1,1280.7,196.7,3014.8,298.8,726.1,1267.4,2995.6,240.7,84.7,9.9
0.110000,726.2,149.4,1277.7,223.9,3001.5,315.5,726.1,1269.9,2990.9,241.7,84.6,8.3
0.112000,722.9,167.5,1267.7,270.2,2975.4,348.5,726.1,1271.7,2988.1,242.6,84.4,6.6
0.114000,720.0,192.2,1247.5,333.8,2939.8,391.7,726.1,1272.3,2987.1,243.5,84.2,5.4
