time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026011,715.3,65.9,1743.0,269.9,3172.6,415.2,722.9,1717.9,3123.7,243.6,61,7.1
0.028011,721.3,58.3,1724.1,290.4,3140.2,410.3,723.1,1711.7,3126.9,243.4,61.5,8.8
0.030011,725.1,52.5,1699.2,288.8,3113.8,391.0,723.7,1701.7,3132,243.2,61.9,11.2
0.032011,728.2,48.9,1677.6,273.9,3102.7,358.5,724.6,1688.8,3138.6,242.9,62.4,13.9
0.034011,731.1,47.4,1660.1,258.4,3112.7,325.4,726.3,1673.6,3146.5,242.7,62.7,16.1
0.036011,733.7,48.0,1645.9,248.2,3137.9,303.6,728.9,1657.4,3155.1,242.4,62.9,17.5
0.038011,736.4,50.3,1633.0,240.7,3166.5,292.0,732.7,1640.9,3164,242.1,63.1,18.3
0.040011,739.4,53.9,1621.4,235.8,3189.1,292.3,737.8,1625.4,3172.7,241.8,63.1,18.7
0.042011,743.1,58.8,1610.6,235.0,3202.2,306.4,744.4,1611.5,3181,241.5,63,19
0.044011,748.2,65.8,1600.4,238.3,3204.8,331.2,752.4,1600,3188.5,241.2,62.9,19
0.046011,755.4,75.1,1592.6,244.3,3199.5,351.9,761.7,1591.5,3195.2,240.9,62.6,18.8
0.048011,765.7,87.6,1587.2,251.9,3196.1,358.0,772.3,1586,3200.9,240.6,62.3,18.1
0.050011,779.1,102.5,1584.3,260.6,3202.0,352.9,783.8,1583.5,3205.9,240.4,62,17.2
0.052011,795.4,118.5,1585.0,267.9,3210.9,344.7,795.8,1583.8,3210.3,240.1,61.6,16.4
0.054011,812.0,131.2,1590.4,268.1,3212.4,334.6,807.9,1586.4,3214.4,239.8,61.3,15.9
0.056011,826.8,138.9,1597.9,261.5,3211.3,321.1,819.7,1590.6,3218.6,239.5,61.1,16.2
0.058011,837.5,142.1,1603.4,252.5,3216.6,313.1,830.8,1595.7,3223.2,239.2,60.9,17.1
0.060011,844.8,142.9,1606.6,243.8,3227.0,314.9,840.9,1600.9,3228.5,239,60.8,18.4
0.062011,850.7,142.7,1608.1,237.4,3238.1,322.7,849.7,1605.7,3234.8,238.7,60.8,19.8
0.064011,855.6,142.5,1607.7,236.7,3247.2,330.7,857,1609.3,3242.2,238.5,60.8,21.2
0.066011,859.6,142.9,1606.2,241.7,3255.3,336.3,862.7,1611.5,3250.8,238.3,60.8,22.3
0.068011,863.3,143.8,1604.9,248.5,3262.6,338.1,866.9,1612,3260.5,238,60.8,23.6
