time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,317.1,98.9,2200.7,453.2,2779.4,427.2,328.1,2222.7,2771,178.7,59.8,15.1
0.028000,330.7,88.1,2212.6,402.1,2782.5,509.0,329.9,2218.8,2782.3,178.6,60.8,21.9
0.030000,338.5,75.4,2220.9,379.9,2794.8,579.3,332.7,2212.3,2798.6,178.6,61.5,19.6
0.032000,341.8,64.9,2223.7,370.6,2822.4,636.8,336.2,2203.6,2816.9,178.5,62.1,13.4
0.034000,343.2,57.5,2213.8,375.5,2851.3,632.3,340.1,2192.9,2833.4,178.4,62.6,8.5
0.036000,344.8,52.1,2185.8,402.3,2846.0,492.7,343.9,2180.5,2844.9,178.3,63,8.9
0.038000,346.9,47.0,2154.0,438.9,2823.3,303.7,347.4,2167,2848.8,178.1,63.3,11
0.040000,348.8,42.3,2139.1,468.5,2811.0,198.9,350.3,2152.6,2843.8,178,63.5,13.7
0.042000,350.4,38.0,2131.8,481.5,2807.7,154.7,352.4,2137.9,2829.9,177.9,63.7,16.3
0.044000,351.5,34.7,2120.4,453.5,2808.7,137.7,353.7,2123.1,2808.6,177.8,63.9,18.7
0.046000,352.5,32.6,2104.9,381.6,2807.4,135.4,354.2,2108.5,2782.5,177.7,64.1,20.3
0.048000,353.6,31.1,2094.0,301.6,2794.1,151.8,354.2,2094.3,2754.6,177.5,64.2,21.3
0.050000,354.2,29.5,2086.2,247.1,2758.7,182.5,353.7,2080.5,2727.9,177.4,64.3,22
0.052000,354.3,27.7,2074.4,219.8,2708.2,200.1,353.1,2067.1,2704.8,177.3,64.4,22.7
0.054000,353.8,25.6,2059.1,206.3,2671.2,193.0,352.3,2053.8,2686.7,177.1,64.5,23.4
0.056000,352.9,23.5,2043.9,200.1,2656.4,178.7,351.7,2040.3,2674,177,64.5,24.4
0.058000,351.9,21.9,2028.8,198.0,2651.8,166.5,351.1,2026.5,2665.8,176.8,64.5,25.8
0.060000,351.0,20.7,2011.2,198.7,2648.7,158.3,350.7,2011.9,2660.4,176.7,64.5,27.3
0.062000,350.1,19.6,1992.3,205.0,2646.2,158.9,350.3,1996.4,2655.9,176.5,64.5,28.7
0.064000,349.2,18.4,1972.1,215.3,2644.1,170.2,349.9,1979.8,2650.5,176.4,64.4,29.6
0.066000,348.3,17.4,1952.7,219.8,2641.4,186.2,349.3,1962.2,2643,176.2,64.3,29.8
0.068000,347.4,16.9,1936.6,213.7,2637.3,197.7,348.4,1943.8,2633.2,176,64.1,29.3
0.070000,346.5,16.9,1924.0,202.0,2632.0,202.7,347.3,1925,2622,175.8,63.9,28.4
0.072000,345.7,17.2,1913.0,191.0,2626.3,208.9,345.9,1906,2611.1,175.6,63.7,27.3
0.074000,344.5,17.4,1899.8,188.3,2622.1,233.4,344.1,1887.5,2602.9,175.4,63.4,26.2
0.076000,342.8,17.3,1881.8,198.9,2618.1,294.1,342.2,1870,2599.7,175.2,63.1,25.4
0.078000,340.8,17.2,1861.1,215.2,2611.0,372.3,340.2,1853.8,2603.4,175,62.7,24.5
0.080000,338.7,18.1,1841.4,229.2,2609.5,415.4,338.2,1839.4,2615,174.8,62.3,23.7
0.082000,336.7,20.2,1823.7,235.4,2621.9,406.8,336.3,1827,2634,174.6,61.8,22.8
0.084000,334.8,22.9,1805.4,234.2,2636.6,388.7,334.6,1816.8,2658.9,174.4,61.4,21.9
0.086000,333.1,25.3,1788.8,232.9,2647.4,407.3,333.2,1808.6,2686.7,174.1,60.9,21.1
0.088000,331.6,28.1,1780.4,240.1,2664.0,476.9,332,1802.5,2713.8,173.9,60.4,20.4
0.090000,330.7,32.5,1785.4,268.1,2702.7,623.3,331.2,1798.3,2736.6,173.7,59.9,19.6
0.092000,330.4,40.1,1806.0,326.7,2783.1,838.3,330.8,1795.8,2751.7,173.4,59.4,18.8
0.094000,331.0,51.3,1832.3,421.1,2843.0,984.0,330.6,1795,2757,173.2,58.9,17.9
