time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025011,371.1,74.1,2259.2,132.3,2930.3,177.5,376.2,2261.3,2934.7,191.4,66.4,0.6
0.027011,383.4,66.7,2257.9,131.7,2930.4,176.3,381.8,2255.2,2933.5,191.3,67.1,1.1
0.029011,393.5,61.2,2249.6,137.3,2937.2,170.4,389.6,2247.2,2934.3,191.2,67.5,3
0.031011,402.1,59.1,2237.7,148.2,2947.8,157.1,398.8,2239.8,2939.5,191.1,67.9,5.7
0.033011,409.4,61.5,2230.3,160.2,2956.2,145.0,408.9,2234.2,2949.5,190.9,68,8.3
0.035011,418.0,69.1,2230.2,167.5,2960.8,141.4,420.5,2230.5,2962,190.7,68.1,10
0.037011,431.0,81.8,2231.5,166.9,2963.6,150.1,435,2227.4,2973.3,190.5,68.1,10.6
0.039011,451.1,95.6,2225.9,158.9,2968.0,172.1,453.3,2222.7,2979,190.2,68.1,10.8
0.041011,476.5,103.7,2213.4,144.4,2976.3,202.7,475,2214.8,2977.1,190,68.1,10.6
0.043011,502.2,101.1,2199.0,127.8,2979.6,223.8,498.4,2203,2968.1,189.7,68.2,10.5
0.045011,524.0,89.3,2184.9,117.9,2964.0,218.4,520.6,2187.9,2955.2,189.4,68.4,10.7
0.047011,538.1,77.2,2172.3,121.2,2944.2,200.0,538.6,2170.7,2942.4,189.1,68.6,11.2
0.049011,547.3,67.0,2157.6,135.5,2929.7,186.2,550.6,2152.7,2932.3,188.8,69,12
0.051011,553.6,57.9,2137.7,154.8,2918.5,178.5,556.8,2134.3,2924.8,188.5,69.4,12.8
0.053011,558.2,49.7,2113.1,166.3,2908.5,174.3,558.9,2115.5,2917.4,188.2,69.9,13.4
0.055011,561.8,43.1,2089.1,159.9,2900.2,178.8,559.8,2095.9,2906.6,187.8,70.3,13.9
0.057011,564.8,38.6,2071.6,144.4,2894.2,202.8,561.9,2075.4,2890.2,187.5,70.8,14
0.059011,567.4,36.4,2060.2,135.1,2886.4,250.7,565.9,2055.4,2869.2,187.2,71.1,13.9
0.061011,570.0,36.1,2048.8,137.9,2864.9,306.5,571.1,2038,2847.6,186.9,71.3,13.7
0.063011,573.2,38.0,2031.7,150.0,2829.8,326.2,575.6,2026,2831.2,186.6,71.3,13.4
0.065011,577.9,42.5,2008.0,158.9,2802.4,313.8,577.3,2021.8,2825.1,186.3,71.2,13
