time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025989,389.2,151.4,1149.5,410.4,2251.9,131.2,391.5,1199.1,2231,120.6,75.7,9
0.027989,390.3,155.8,1199.5,476.5,2255.5,133.6,392.8,1216,2241.4,120.7,75.9,9.2
0.029989,393.8,151.7,1248.6,499.2,2259.7,129.7,394.9,1242.8,2257.5,120.9,76.1,9.4
0.031989,399.1,146.0,1302.6,491.8,2269.0,127.8,397.6,1277.7,2277.5,121.2,76.2,9.5
0.033989,402.6,144.3,1353.4,449.7,2285.0,132.0,400.6,1318.4,2299.4,121.4,76.2,9.7
0.035989,404.5,146.5,1392.9,398.0,2306.6,144.7,403.7,1362.2,2321.2,121.6,76.2,9.9
0.037989,407.0,146.8,1422.3,365.1,2329.6,162.9,406.8,1406.7,2341.2,121.9,76.2,10.1
0.039989,410.5,144.6,1447.1,364.2,2350.3,185.6,409.5,1449.5,2358.1,122.1,76.2,10.3
0.041989,413.6,148.2,1474.3,416.0,2371.4,220.8,411.8,1488.7,2371.6,122.4,76,10.5
0.043989,416.1,157.9,1506.2,518.0,2388.2,260.7,413.5,1523.2,2381.8,122.7,75.9,10.7
0.045989,418.6,164.2,1539.8,617.0,2392.4,288.6,414.8,1552.1,2389.7,123,75.8,10.7
0.047989,419.1,164.1,1565.6,644.6,2388.3,304.9,415.6,1575.5,2396.4,123.3,75.6,10.7
0.049989,415.2,163.6,1585.1,596.8,2388.4,338.9,416,1593.7,2403.6,123.6,75.5,10.5
0.051989,409.7,166.8,1607.6,505.5,2409.6,416.9,416.1,1607.5,2412.2,123.9,75.5,10.4
0.053989,408.0,169.4,1622.9,405.5,2453.9,487.5,415.8,1618,2423.3,124.2,75.4,10.5
0.055989,409.3,172.9,1627.9,343.7,2479.9,493.0,415.4,1626.1,2436.8,124.5,75.4,10.7
0.057989,409.8,182.4,1633.0,311.0,2479.2,477.2,414.6,1632.8,2452.1,124.8,75.5,11.3
0.059989,411.2,193.2,1641.1,286.7,2470.0,463.1,413.5,1638.8,2467.9,125,75.4,12
0.061989,416.0,197.2,1649.3,261.0,2466.9,445.1,411.8,1644.4,2482.3,125.3,75.4,12.6
0.063989,419.8,193.9,1654.9,239.4,2466.0,429.2,409.5,1649.7,2493.1,125.5,75.5,13.1
0.065989,415.7,185.9,1660.1,232.3,2465.3,438.4,406.5,1654.6,2498.3,125.8,75.4,13.3
0.067989,406.6,173.4,1667.2,244.6,2467.9,474.0,402.5,1658.9,2496.3,126,75.3,13.1
0.069989,399.7,158.4,1672.5,270.0,2468.8,514.6,397.6,1662.1,2486.4,126.2,75.2,12.6
0.071989,393.7,150.7,1668.9,296.5,2465.3,565.2,391.7,1664,2469.1,126.3,75.2,12.3
0.073989,383.1,151.1,1654.9,306.5,2455.7,655.9,385,1664.4,2445.7,126.5,75.1,12.1
0.075989,370.7,149.5,1643.2,289.0,2431.9,803.9,377.6,1663.5,2418.7,126.6,75,12.2
0.077989,362.4,142.9,1646.0,261.0,2395.3,957.2,369.7,1661.4,2391.4,126.7,74.9,12.8
0.079989,356.2,136.0,1654.4,254.8,2385.8,953.3,361.8,1658.6,2367.6,126.7,74.9,13.5
0.081989,348.2,131.6,1659.0,289.9,2394.8,824.4,354,1655.6,2350.8,126.8,74.8,14.3
0.083989,342.0,131.8,1656.4,383.2,2394.5,679.5,346.6,1653.1,2344,126.8,74.7,14.9
0.085989,340.4,138.6,1646.7,532.6,2381.1,552.3,340.1,1651.6,2349.3,126.8,74.6,15.2
0.087989,339.8,149.1,1643.5,647.6,2365.8,457.3,334.4,1651.5,2367.3,126.7,74.5,15.3
0.089989,337.0,155.0,1659.1,622.4,2362.2,408.6,329.8,1652.9,2397.1,126.7,74.4,15.3
0.091989,334.5,153.7,1675.4,527.4,2373.8,395.2,326.2,1655.7,2436.3,126.6,74.2,15.3
0.093989,332.7,148.5,1683.3,429.1,2399.5,403.5,323.6,1659.6,2481.2,126.5,74,15.2
0.095989,328.6,142.9,1682.1,340.4,2447.1,439.0,321.9,1664.1,2527.3,126.4,73.8,15.2
0.097989,321.8,137.4,1672.8,268.3,2533.7,508.4,320.8,1668.5,2569.8,126.3,73.5,15.2
0.099989,316.4,131.9,1659.8,222.3,2654.6,579.9,320.1,1672.2,2604,126.2,73.2,15.2
0.101989,313.5,131.5,1654.5,218.6,2718.4,626.4,319.8,1674.7,2626.2,126,72.9,15.2
0.103989,308.9,141.1,1662.0,269.5,2675.5,702.1,319.8,1675.6,2633.9,125.9,72.5,15.2
