time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,840.7,746.0,1414.6,202.5,2319.9,596.1,827.1,1410.8,2245.1,136.8,67.3,5.8
0.028000,813.3,673.9,1403.4,205.4,2237.7,600.7,822.7,1404.8,2239.4,136.9,67.9,5.3
0.030000,796.3,614.0,1393.1,205.1,2193.8,577.0,815.6,1395.1,2230.5,137,68.4,5.1
0.032000,793.3,572.3,1384.2,212.4,2189.8,547.9,806.2,1382.1,2219.1,137.1,68.8,5.1
0.034000,802.1,547.0,1374.3,235.4,2201.4,511.4,794.9,1366.2,2206.4,137.2,69.2,5.2
0.036000,806.1,527.8,1357.6,260.2,2201.1,473.4,782.3,1348.1,2193.4,137.3,69.5,5.3
0.038000,791.0,499.7,1330.3,256.9,2184.1,429.5,768.9,1328.2,2181.3,137.4,69.7,5.7
0.040000,760.9,445.7,1297.1,221.0,2159.6,372.7,755.4,1307.4,2171.3,137.5,70,6.2
0.042000,731.9,370.7,1267.1,176.2,2140.5,314.5,742.3,1286.1,2164.2,137.7,70.2,6.7
0.044000,713.0,302.0,1246.4,144.2,2134.9,275.5,730,1264.9,2160.8,137.8,70.4,7.3
0.046000,703.9,254.8,1235.2,130.8,2146.4,260.9,719,1244.4,2161.3,138,70.6,7.8
0.048000,702.2,226.3,1229.0,133.8,2174.1,264.4,709.5,1224.8,2166,138.2,70.7,8.4
0.050000,704.0,207.7,1221.6,147.1,2204.7,275.8,701.8,1206.4,2174.7,138.4,70.8,9
0.052000,703.8,192.4,1208.4,159.2,2223.9,289.8,695.8,1189.3,2186.7,138.6,70.9,9.6
0.054000,699.7,177.4,1189.1,164.0,2232.1,309.5,691.5,1173.7,2201.6,138.8,71,10.1
0.056000,694.1,163.4,1165.5,162.9,2234.2,333.1,688.7,1159.4,2218.4,139,71.1,10.5
0.058000,689.2,152.5,1141.8,157.6,2233.5,346.0,687.2,1146.2,2236.3,139.3,71.2,10.8
0.060000,686.1,146.2,1123.4,153.5,2238.0,350.9,686.8,1134.2,2254.6,139.5,71.3,11.1
0.062000,685.7,145.1,1113.1,160.3,2251.4,365.3,687,1122.9,2272.3,139.8,71.4,11.4
0.064000,687.3,146.1,1109.4,180.4,2270.2,389.0,687.8,1112.4,2289,140,71.5,11.6
0.066000,688.5,145.7,1106.1,200.3,2288.5,407.5,688.6,1102.3,2304.2,140.3,71.6,11.9
0.068000,688.1,147.1,1095.9,206.3,2304.6,418.3,689.3,1092.7,2317.5,140.6,71.8,12.1
0.070000,687.8,154.2,1080.7,200.1,2323.0,427.6,689.8,1083.4,2328.8,140.8,71.9,12.3
0.072000,687.6,162.8,1069.4,189.0,2342.4,425.3,689.8,1074.6,2338.2,141.1,72.1,12.6
0.074000,686.6,169.7,1061.7,175.5,2355.5,409.0,689.3,1066.2,2345.7,141.4,72.3,13.1
0.076000,686.1,178.6,1055.5,164.9,2361.9,395.4,688.2,1058.4,2351.3,141.7,72.6,13.8
0.078000,687.2,190.6,1050.7,158.5,2365.5,388.0,686.5,1051.4,2355.2,142,72.8,15.1
0.080000,686.7,198.1,1046.7,149.2,2366.4,379.8,684.3,1045.4,2357.5,142.2,73,16.6
0.082000,683.3,199.7,1043.1,136.4,2363.6,366.9,681.7,1040.6,2358.2,142.5,73.2,17.9
0.084000,680.1,202.3,1040.7,126.2,2359.2,351.1,678.6,1037.2,2357.2,142.8,73.4,18.8
0.086000,677.4,204.7,1040.2,118.4,2355.0,335.0,675.3,1035.2,2354.5,143.1,73.6,19
0.088000,673.3,202.2,1040.9,109.2,2349.8,319.8,671.9,1034.8,2350,143.3,73.8,18.3
0.090000,668.6,198.9,1041.8,99.8,2341.1,306.3,668.3,1036.1,2343.7,143.6,74,17.2
0.092000,664.7,197.9,1043.1,92.4,2330.1,294.6,664.7,1038.8,2335.4,143.8,74.1,16
0.094000,661.0,194.0,1044.9,85.2,2320.0,284.8,661.1,1042.9,2325.3,144.1,74.2,15.1
0.096000,656.6,185.7,1047.0,77.6,2309.3,278.2,657.7,1048.2,2313.6,144.3,74.3,14.9
0.098000,652.3,177.8,1049.6,71.8,2295.0,275.2,654.4,1054.4,2300.7,144.6,74.3,15.3
0.100000,649.2,171.7,1053.2,68.5,2280.4,273.7,651.4,1061.1,2286.9,144.8,74.4,16.1
0.102000,646.8,166.2,1057.5,67.2,2269.9,274.4,648.6,1067.9,2272.9,145,74.4,16.8
0.104000,645.2,163.8,1062.8,68.7,2261.4,278.9,646.2,1074.5,2259.4,145.2,74.3,17.3
0.106000,644.4,163.9,1070.1,73.3,2252.8,283.9,644.2,1080.5,2247.1,145.4,74.3,17.3
0.108000,643.7,162.7,1079.3,78.5,2245.3,288.2,642.6,1085.6,2236.6,145.6,74.2,16.9
0.110000,642.9,161.3,1090.1,84.5,2236.9,296.8,641.4,1089.5,2228.6,145.7,74.1,16.2
0.112000,642.2,162.3,1102.6,92.9,2225.2,309.8,640.7,1091.9,2223.7,145.9,74,15.5
0.114000,640.4,161.9,1115.7,100.7,2212.4,318.0,640.4,1092.7,2222,146,73.9,14.8
