time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,591.3,36.6,1325.2,43.9,2725.8,225.3,592.4,1320.1,2726,0,55.6,2.8
0.028000,594.7,28.1,1316.9,36.3,2734.2,189.6,593.4,1318.8,2728.7,0,54.8,3.5
0.030000,600.7,24.3,1310.9,32.4,2741.1,132.7,595,1316.7,2733.1,0,53.9,4.4
0.032000,607.0,27.8,1307.5,34.5,2747.0,97.9,597.3,1313.7,2738.8,0,52.8,5.4
0.034000,609.8,35.8,1305.6,37.8,2750.5,78.9,600.1,1310,2745.6,0,51.6,5.9
0.036000,605.9,43.9,1304.7,38.4,2752.1,64.6,603.6,1305.6,2753.2,0,50.3,5.8
0.038000,597.6,45.9,1304.0,35.5,2752.1,52.3,607.5,1300.6,2761.1,0,48.7,4.9
0.040000,592.4,39.4,1301.8,31.2,2751.3,41.5,611.8,1295,2769,0,47.1,3.6
0.042000,596.9,32.1,1296.4,31.8,2753.5,41.6,616.5,1288.9,2776.5,0,45.4,2.3
0.044000,610.1,42.6,1288.7,54.9,2769.3,70.1,621.4,1282.6,2783.2,0,43.9,1.3
0.046000,630.6,88.3,1282.2,108.8,2794.6,103.1,626.6,1276,2789.1,0,43.2,1
0.048000,646.9,128.1,1273.8,130.7,2805.5,102.4,631.8,1269.3,2793.8,0,43.4,1.1
0.050000,650.0,118.8,1262.8,116.9,2808.0,87.3,637,1262.8,2797.4,0,44.4,1.6
0.052000,645.4,84.2,1250.5,94.3,2808.3,72.1,642,1256.3,2799.8,0,46,2.2
0.054000,642.7,56.5,1236.8,78.2,2809.2,62.1,646.8,1250.3,2801.1,0,47.7,2.7
0.056000,648.6,49.3,1228.6,76.6,2811.4,62.0,651.3,1244.6,2801.6,0,49.4,2.9
0.058000,660.7,54.2,1233.0,75.9,2809.7,74.1,655.4,1239.4,2801.3,0,51,3
0.060000,668.9,54.2,1236.8,64.6,2801.5,89.4,659.1,1234.8,2800.6,0,52.2,3.1
0.062000,670.0,48.0,1236.3,51.1,2792.5,91.5,662.2,1230.9,2799.6,0,53.2,3.2
0.064000,667.0,38.9,1233.4,39.1,2787.6,85.1,664.8,1227.5,2798.6,0,53.7,3.3
0.066000,662.5,28.9,1229.8,29.0,2788.6,75.0,666.9,1224.8,2797.8,0,53.9,3.7
0.068000,658.9,21.3,1226.5,22.6,2794.7,68.0,668.5,1222.6,2797.4,0,53.9,4.3
0.070000,658.3,19.9,1224.3,23.9,2800.0,78.2,669.6,1220.9,2797.3,0,53.8,5
0.072000,663.3,33.7,1223.3,42.0,2792.8,112.3,670.3,1219.6,2797.7,0,53.8,5.7
0.074000,670.5,57.0,1219.7,65.5,2790.4,136.3,670.7,1218.5,2798.4,0,54,6.3
0.076000,672.7,63.8,1216.0,68.1,2795.2,130.2,670.8,1217.5,2799.5,0,54.5,6.7
0.078000,671.8,56.1,1215.4,58.2,2799.8,109.8,670.8,1216.5,2800.7,0,55.1,7.1
0.080000,670.4,45.8,1215.5,47.2,2807.9,90.0,670.7,1215.3,2802,0,55.6,7.4
0.082000,670.1,40.4,1214.7,42.3,2817.0,84.0,670.6,1213.9,2803.2,0,56.1,7.6
0.084000,672.6,44.1,1211.6,45.7,2819.8,96.6,670.5,1212.1,2804.3,0,56.5,7.5
0.086000,676.3,53.6,1206.0,51.6,2811.6,110.8,670.5,1209.8,2805,0,56.9,7.2
0.088000,677.0,57.3,1201.2,51.1,2803.1,107.5,670.7,1207.1,2805.6,110.9,57.2,6.3
0.090000,675.1,55.6,1197.8,48.0,2799.7,98.5,670.9,1203.9,2805.9,110.8,57.5,5.2
0.092000,672.6,55.7,1195.9,50.0,2799.8,96.9,671.3,1200.2,2806,110.7,57.8,4.1
0.094000,671.2,61.1,1195.2,62.4,2801.3,105.1,671.7,1196.2,2806.3,110.5,57.9,3.3
0.096000,670.6,65.7,1193.9,82.2,2803.2,111.1,672.1,1191.8,2806.9,110.3,58.1,3.2
0.098000,669.8,62.5,1190.4,92.5,2804.7,107.8,672.4,1187.2,2808.1,110.1,58.2,3.5
0.100000,669.0,57.1,1185.4,91.8,2806.2,101.8,672.6,1182.6,2810.2,109.9,58.3,4.1
0.102000,669.0,57.3,1180.8,91.4,2808.7,101.8,672.5,1178,2813.4,109.7,58.4,4.9
0.104000,669.2,62.4,1177.6,92.7,2813.2,109.1,672.2,1173.7,2818,109.5,58.5,5.7
0.106000,668.4,63.0,1174.2,86.8,2822.4,111.2,671.5,1169.7,2824.3,109.3,58.6,6.6
0.108000,667.2,58.0,1170.7,75.3,2837.0,103.5,670.4,1166.1,2832.3,109.1,58.7,7.7
0.110000,667.4,54.6,1167.5,65.2,2855.6,93.7,668.9,1163,2842,108.9,58.7,8.9
0.112000,669.9,59.4,1163.7,60.8,2873.2,88.5,667,1160.4,2853.3,108.7,58.6,10
0.114000,672.0,68.4,1158.5,59.6,2882.1,90.8,664.7,1158.4,2866.1,108.6,58.5,10.9
0.116000,670.2,70.6,1152.6,55.2,2885.5,95.7,662.2,1157,2880,108.4,58.3,11.5
0.118000,665.5,66.1,1148.9,48.6,2888.2,98.1,659.5,1156.1,2894.6,108.2,58,11.7
0.120000,658.3,62.4,1147.4,43.4,2893.2,99.6,656.7,1155.7,2909.3,108,57.5,11.7
0.122000,648.1,63.9,1147.1,43.0,2902.5,106.0,653.9,1155.6,2923.7,107.8,57,11.5
0.124000,641.5,67.8,1147.2,47.9,2915.4,128.6,651.3,1155.8,2937.1,107.7,56.3,11.3
0.126000,642.8,67.2,1148.1,54.1,2932.6,189.2,648.9,1156.1,2949,107.5,55.6,11
0.128000,645.8,64.4,1151.7,59.7,2953.6,262.9,647,1156.5,2958.8,107.4,54.8,10.6
0.130000,648.2,65.5,1159.1,67.7,2971.1,278.7,645.5,1156.8,2966.2,107.3,54,10.1
0.132000,648.9,75.6,1169.0,86.3,2985.5,257.6,644.6,1157,2970.8,107.1,53,9.5
0.134000,646.1,92.0,1174.6,125.1,3000.8,250.8,644.3,1157.1,2972.4,107,52,8.9
