time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.026000,646.0,270.1,1777.8,252.3,2782.5,246.9,673,1766.3,2813.7,164.5,55.4,17.4
0.028000,633.2,267.4,1766.9,238.1,2779.2,214.9,653.3,1760.1,2802.1,164.5,55.1,15.6
0.030000,617.7,275.3,1756.3,234.6,2775.7,198.5,622.6,1752.2,2783.6,164.6,54.8,13.6
0.032000,599.4,287.8,1745.8,236.0,2769.5,194.6,583.4,1745.6,2758.9,164.6,54.5,11.6
0.034000,575.4,305.7,1737.3,240.7,2758.9,197.0,539.2,1743.7,2729.5,164.7,54.3,9.9
0.036000,537.5,340.1,1735.4,258.2,2742.2,209.3,493.3,1749.5,2697,164.7,54.1,8.8
0.038000,473.6,389.9,1744.2,298.0,2711.5,239.4,449.2,1765.4,2663.2,164.8,54.1,7.9
0.040000,389.9,416.2,1774.7,367.1,2651.9,288.6,409.6,1792.4,2630.4,164.8,54.3,7.2
0.042000,337.2,371.7,1829.6,447.8,2570.9,322.6,376.6,1829.6,2600.4,164.9,54.6,7
0.044000,322.0,310.6,1887.6,499.3,2516.0,321.6,351.3,1875,2575.3,164.9,54.9,7.3
0.046000,320.4,282.6,1946.1,506.4,2508.1,321.6,333.8,1925,2556.5,165,55.1,8.5
0.048000,323.3,287.9,1997.3,474.3,2529.7,324.2,323.5,1975.3,2545.1,165.1,55.2,10.7
0.050000,327.6,306.7,2034.0,436.2,2550.5,325.4,319,2021.5,2541.3,165.1,55.2,13.5
0.052000,332.3,325.9,2062.1,405.2,2565.0,334.0,318.7,2059.6,2544.7,165.2,55.2,16.5
0.054000,334.8,339.1,2079.4,379.4,2575.6,340.4,320.9,2086.7,2554.3,165.3,55.1,19.1
0.056000,334.2,345.5,2085.3,358.5,2583.7,332.9,324,2101.3,2568.3,165.4,55.1,21
0.058000,331.5,347.2,2084.5,340.3,2593.0,310.3,326.8,2103.3,2584.6,165.5,55.1,22.4
0.060000,327.5,344.8,2079.7,327.7,2605.3,279.3,328.4,2094.1,2601.1,165.6,55.1,23.5
0.062000,323.7,337.5,2071.0,328.1,2617.5,252.3,328.5,2076.3,2615.6,165.6,55.1,24.4
0.064000,320.7,330.2,2058.0,345.3,2628.1,235.9,327.2,2053.2,2626.3,165.7,55.1,25.3
0.066000,318.4,327.5,2040.7,378.2,2633.4,234.3,324.8,2028,2632.1,165.8,55.1,26.3
0.068000,316.9,325.2,2015.1,421.8,2629.0,247.1,321.7,2003.8,2632.6,165.9,55.1,27.3
0.070000,316.1,319.3,1986.5,457.8,2613.3,267.3,318.4,1982.9,2627.8,166,55.1,28.2
0.072000,315.2,310.9,1966.0,474.5,2595.4,280.1,315.5,1966.7,2618.7,166.1,55.1,29
0.074000,313.9,300.7,1956.7,475.4,2585.3,275.7,313.1,1955.7,2606.5,166.2,55.1,29.6
0.076000,313.1,289.2,1954.8,472.2,2585.0,258.2,311.4,1949.4,2592.7,166.2,55.1,30
0.078000,312.6,278.4,1955.7,476.3,2587.8,241.1,310.3,1947,2578.8,166.3,55.1,30.2
0.080000,312.5,267.9,1956.8,490.6,2588.5,232.0,309.8,1947,2566,166.4,55.2,30.2
0.082000,312.8,252.9,1950.0,511.5,2582.1,231.0,309.6,1948.4,2555.3,166.5,55.2,30.1
0.084000,312.8,232.2,1932.2,529.0,2567.7,229.7,309.5,1950.1,2547,166.5,55.2,29.9
0.086000,312.1,211.0,1915.0,537.2,2548.7,224.7,309.6,1951.6,2541.2,166.6,55.2,29.6
0.088000,310.8,196.0,1914.2,541.6,2532.3,222.6,309.6,1952.5,2537.6,166.7,55.2,29.2
0.090000,308.7,188.5,1934.9,544.6,2523.5,229.0,309.5,1952.9,2535.5,166.7,55.1,28.6
0.092000,306.1,186.5,1974.5,540.1,2521.9,246.8,309.5,1953,2534.6,166.7,55.1,28
0.094000,304.3,186.3,2012.1,524.4,2523.9,270.7,309.5,1953.1,2534.3,166.8,55.1,27.4
