time,f1,b1,f2,b2,f3,b3,f1p,f2p,f3p,f0,intensity,harmonicity
0.025000,379.8,621.3,1665.1,97.6,2672.7,248.4,454.8,1640.1,2629.2,123.7,48.4,-1.6
0.027000,403.1,358.1,1640.9,97.8,2665.2,221.3,455.7,1639.2,2627.4,123.7,50.4,-0.4
0.029000,427.7,342.8,1636.9,111.3,2654.7,213.0,457.2,1637.8,2624.3,123.8,52.3,1.5
0.031000,468.9,395.2,1644.7,113.2,2637.6,206.9,459.3,1635.8,2620,123.8,53.9,3.6
0.033000,496.1,401.4,1649.3,107.4,2623.9,221.4,462,1633.3,2614.7,123.9,55.2,5.5
0.035000,490.1,351.1,1646.1,101.0,2616.3,258.2,465.1,1630.3,2608.3,123.9,56.3,6.6
0.037000,484.5,288.6,1639.5,91.3,2610.2,293.4,468.7,1626.9,2601.1,123.9,57.2,6.8
0.039000,485.6,239.8,1632.3,79.5,2600.2,309.7,472.8,1623,2593,124,57.9,6.3
0.041000,490.7,203.0,1623.6,71.1,2583.1,308.3,477.1,1618.8,2584.3,124,58.4,5.5
0.043000,498.6,173.6,1611.9,69.4,2559.0,294.9,481.8,1614.2,2575.1,124,58.9,5
0.045000,505.1,148.0,1599.2,72.2,2538.1,280.2,486.7,1609.3,2565.5,124.1,59.3,5.2
0.047000,508.5,127.0,1589.7,74.4,2526.5,276.1,491.7,1604.3,2555.7,124.1,59.6,6.2
0.049000,510.4,114.2,1583.3,76.2,2515.9,279.9,496.9,1599,2545.9,124.1,59.8,7.9
0.051000,512.3,110.2,1576.3,82.0,2498.1,283.3,502.1,1593.6,2536.1,124.1,60.1,9.8
0.053000,515.1,108.1,1568.4,88.9,2479.4,274.2,507.2,1588.1,2526.6,124.1,60.2,11.8
0.055000,518.6,102.4,1563.3,89.6,2470.3,255.3,512.2,1582.6,2517.5,124.1,60.3,13.4
0.057000,521.1,96.4,1561.4,86.8,2469.8,240.1,517.1,1577,2508.9,124.1,60.4,14.8
0.059000,522.1,95.5,1559.5,88.3,2472.8,238.0,521.8,1571.5,2501,124.1,60.4,16.2
0.061000,523.3,98.2,1555.7,94.6,2473.8,242.8,526.2,1565.9,2493.8,124.1,60.5,17.4
0.063000,526.7,97.3,1551.7,96.8,2472.1,240.0,530.3,1560.5,2487.4,124.1,60.5,18.4
0.065000,531.1,93.7,1548.2,92.0,2471.3,231.9,534.1,1555.1,2482,124.1,60.5,19
0.067000,535.4,93.5,1542.4,85.8,2471.9,229.9,537.5,1549.8,2477.6,124,60.5,19
0.069000,539.9,94.7,1534.0,80.5,2473.1,236.9,540.6,1544.5,2474.3,124,60.6,18.6
0.071000,543.8,90.4,1528.5,75.3,2480.0,244.4,543.3,1539.4,2472,124,60.6,18
0.073000,545.1,83.6,1528.2,71.7,2499.2,253.4,545.5,1534.3,2470.8,123.9,60.5,17.5
0.075000,543.7,81.5,1528.7,73.3,2527.1,276.3,547.5,1529.3,2470.6,123.8,60.4,17.4
0.077000,541.5,84.9,1525.3,81.3,2549.3,311.1,549,1524.3,2471.6,123.8,60.3,17.6
0.079000,540.9,85.8,1519.8,91.6,2551.9,332.9,550.2,1519.4,2473.5,123.7,60.2,18.1
0.081000,541.8,82.2,1519.1,100.7,2537.7,323.4,551.1,1514.5,2476.3,123.6,60,18.8
0.083000,542.2,80.6,1525.6,111.0,2518.5,295.6,551.7,1509.5,2480,123.5,60,19.5
0.085000,541.8,82.0,1533.0,121.8,2502.6,272.4,552,1504.6,2484.5,123.4,59.9,20.1
0.087000,542.6,80.1,1534.5,126.3,2492.9,261.0,552.2,1499.7,2489.6,123.3,59.9,20.6
0.089000,544.9,75.9,1530.4,124.6,2487.3,262.3,552.1,1494.7,2495.3,123.2,59.9,21.1
0.091000,546.9,75.6,1522.1,126.2,2481.7,284.1,552,1489.6,2501.4,123.1,59.9,21.6
